player_id,player_name,positions,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,pulls,throwAttempts,throwaways,yardsReceived,yardsThrown
aj-merriman,AJ Merriman,P,1.0,1.0,,3.0,,,,,16.0,1.0,,,7.0
alexandre-fall,Alexandre Fall,P,,,2.0,1.0,1.0,1.0,,,,1.0,,37.0,5.0
andrew-roy,Andrew Roy,P/MPO,,,47.0,58.0,,,1.0,,,58.0,,72.0,302.0
antoine-rousseau,Antoine Rousseau,P,,,7.0,8.0,,,,,,10.0,2.0,16.0,51.0
charlie-mccutcheon,Charlie McCutcheon,P,,,1.0,,,1.0,,,,,,19.0,
christian-boxley,Christian Boxley,P,1.0,,29.0,23.0,,4.0,4.0,,,25.0,,165.0,155.0
christophe-tremblay-joncas,Christophe Tremblay-Joncas,P,,2.0,9.0,10.0,,2.0,,,19.0,11.0,,60.0,54.0
david-bloodgood,David Bloodgood,P,,1.0,12.0,12.0,,1.0,1.0,,2.0,13.0,,23.0,93.0
desmond-staples,Desmond Staples,P,1.0,,2.0,4.0,,,,,,4.0,,-14.0,61.0
dylan-lacombe-burgoyne,Dylan Lacombe-Burgoyne,P,2.0,,36.0,36.0,1.0,2.0,3.0,,,37.0,1.0,231.0,243.0
jacques-nissen,Jacques Nissen,P,2.0,,28.0,32.0,,,3.0,,,32.0,1.0,133.0,135.0
jeff-wodatch,Jeff Wodatch,P,2.0,,19.0,17.0,,2.0,1.0,,,17.0,,181.0,146.0
joe-merrill,Joe Merrill,P,,,3.0,2.0,,1.0,,,,2.0,,32.0,-12.0
jonny-malks,Jonny Malks,P,1.0,,39.0,44.0,,3.0,3.0,,,46.0,2.0,162.0,87.0
kevin-healey,Kevin Healey,P,1.0,,14.0,10.0,,3.0,,,,12.0,,172.0,57.0
kevin-quinlan,Kevin Quinlan,P,5.0,,46.0,46.0,,2.0,3.0,3.0,,50.0,4.0,170.0,488.0
liam-mckeown,Liam McKeown,P,1.0,,26.0,23.0,,1.0,2.0,,,26.0,3.0,131.0,143.0
luke-rehfuss,Luke Rehfuss,P,,,4.0,3.0,,,,,,4.0,,68.0,7.0
malik-auger-semmar,Malik Auger-Semmar,P,5.0,,39.0,38.0,,2.0,3.0,,,38.0,1.0,454.0,187.0
marcus-thaw,Marcus Thaw,P,3.0,1.0,7.0,7.0,,,1.0,1.0,,7.0,,24.0,85.0
max-ayad,Max Ayad,P,,,2.0,2.0,,,,,,2.0,,27.0,42.0
melvyn-brichet,Melvyn Brichet,P,1.0,1.0,12.0,7.0,,2.0,2.0,,,9.0,1.0,90.0,38.0
moussa-dia,Moussa Dia,P,2.0,1.0,6.0,4.0,,,2.0,,,5.0,,80.0,9.0
phillipe-le-bourdais,Phillipe Le Bourdais,P,1.0,,20.0,13.0,,7.0,,,,13.0,2.0,358.0,48.0
raphael-salvas,Raphael Salvas,P,,,2.0,1.0,,,1.0,1.0,,2.0,,-4.0,5.0
rhys-bergeron,Rhys Bergeron,P,,2.0,5.0,4.0,,1.0,,,,5.0,1.0,64.0,36.0
rowan-mcdonnell,Rowan McDonnell,P,2.0,,36.0,31.0,1.0,1.0,1.0,1.0,1.0,36.0,5.0,177.0,169.0
thomas-edmonds,Thomas Edmonds,P,2.0,,11.0,18.0,,,,,6.0,18.0,,39.0,154.0
thomas-lalonde-landry,Thomas Lalonde-Landry,P,1.0,1.0,3.0,3.0,,,1.0,,,4.0,1.0,9.0,28.0
troy-holland,Troy Holland,P,,,11.0,11.0,,,,,,11.0,,30.0,46.0
tyler-monroe,Tyler Monroe,P,2.0,,27.0,24.0,,1.0,2.0,,,25.0,1.0,137.0,110.0
tynan-peterson,Tynan Peterson,P,,,1.0,1.0,,,1.0,,,1.0,,19.0,20.0
