player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
aja-wilson,A'ja Wilson,,3.0,,11.0,,,,0.565,23.0,13.0,2.0,0.5,4.0,2.0,31.85,3.0,21.0,28.0,14.0,1.0,3.0
aaliyah-nye,Aaliyah Nye,,,,,,,,,,,,,,,1.6666666666666665,,,,,,
alyssa-thomas,Alyssa Thomas,F,5.0,,3.0,,,,0.556,9.0,5.0,4.0,,,,30.433333333333334,3.0,-13.0,10.0,6.0,3.0,3.0
chelsea-gray,Chelsea Gray,G,10.0,3.0,7.0,0.333,3.0,1.0,0.444,9.0,4.0,1.0,0.5,2.0,1.0,35.016666666666666,1.0,14.0,10.0,8.0,3.0,3.0
cheyenne-parker-tyus,Cheyenne Parker-Tyus,,,,1.0,,1.0,,,1.0,,,,,,1.6666666666666665,,,,1.0,,
dana-evans,Dana Evans,G,5.0,,,0.5,2.0,1.0,0.4,5.0,2.0,3.0,,,,25.5,,1.0,5.0,,,3.0
dewanna-bonner,DeWanna Bonner,,1.0,,,,2.0,,0.2,5.0,1.0,,1.0,2.0,2.0,23.3,,-9.0,4.0,,1.0,
jackie-young,Jackie Young,G,2.0,,5.0,0.429,7.0,3.0,0.6,20.0,12.0,2.0,1.0,5.0,5.0,34.416666666666664,3.0,10.0,32.0,8.0,1.0,3.0
jewell-loyd,Jewell Loyd,,,2.0,5.0,0.429,7.0,3.0,0.375,8.0,3.0,2.0,,,,29.65,2.0,21.0,9.0,7.0,3.0,
kahleah-copper,Kahleah Copper,W,,,1.0,0.375,8.0,3.0,0.5,18.0,9.0,3.0,0.667,3.0,2.0,31.283333333333335,2.0,-21.0,23.0,3.0,,2.0
kalani-brown,Kalani Brown,,,,,,,,,1.0,,,1.0,2.0,2.0,3.8833333333333333,,3.0,2.0,,1.0,1.0
kathryn-westbeld,Kathryn Westbeld,,,,3.0,,3.0,,,3.0,,3.0,,,,16.833333333333332,,-15.0,,3.0,1.0,1.0
kiana-williams,Kiana Williams,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,3.966666666666667,,3.0,2.0,1.0,,
kierstan-bell,Kierstan Bell,,,,,,1.0,,0.5,2.0,1.0,1.0,,,,6.666666666666667,,-4.0,2.0,,,
kitija-laksa,Kitija Laksa,,,,,,1.0,,,1.0,,,,,,3.966666666666667,1.0,3.0,,1.0,,
megan-gustafson,Megan Gustafson,,,,,,2.0,,0.333,3.0,1.0,2.0,,,,12.75,,-3.0,2.0,,,
monique-akoa-makani,Monique Akoa Makani,,7.0,,1.0,,3.0,,0.375,8.0,3.0,2.0,0.75,4.0,3.0,26.783333333333335,,-4.0,9.0,1.0,1.0,1.0
nalyssa-smith,NaLyssa Smith,,1.0,1.0,5.0,,,,0.25,4.0,1.0,2.0,0.5,2.0,1.0,20.816666666666666,,5.0,3.0,5.0,1.0,1.0
natasha-mack,Natasha Mack,,,1.0,8.0,,,,1.0,3.0,3.0,1.0,,,,19.333333333333332,2.0,4.0,6.0,10.0,1.0,
sami-whitcomb,Sami Whitcomb,,2.0,,,,2.0,,,3.0,,,,,,13.666666666666666,,-13.0,,,1.0,1.0
satou-sabally,Satou Sabally,W,2.0,,9.0,0.222,9.0,2.0,0.368,19.0,7.0,,0.857,7.0,6.0,26.55,,-3.0,22.0,9.0,,2.0
