player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
eunji-gim,Eunji Gim,,0.0,1.0,1.0,3.0,12.0
helen-williams,Helen Williams,,1.0,1.0,0.0,12.0,3.0
karen-titheridge,Karen Titheridge,,1.0,1.0,0.0,12.0,3.0
kristen-tsourlenes,Kristen Tsourlenes,,1.0,1.0,0.0,12.0,3.0
michelle-fredericks-armstrong,Michelle Fredericks Armstrong,,1.0,1.0,0.0,12.0,3.0
minji-kim,Minji Kim,,0.0,1.0,1.0,3.0,12.0
sara-westman,Sara Westman,,1.0,1.0,0.0,12.0,3.0
sujii-kim,Sujii Kim,,0.0,1.0,1.0,3.0,12.0
yeeun-seol,Yeeun Seol,,0.0,1.0,1.0,3.0,12.0
yeji-seol,Yeji Seol,,0.0,1.0,1.0,3.0,12.0
