player_id,player_name,positions,def_int,def_lg,def_sack,def_solo,def_tot,def_yds,def_ydsl,pass_att,pass_cmp,pass_int,pass_lg,pass_loss,pass_sack,pass_td,pass_yds,recv_lg,recv_rec,recv_tar,recv_td,recv_yac,recv_yds,ret_lg,ret_num,ret_ret,ret_ryds,ret_yds,rush_att,rush_lg,rush_td,rush_yds,score_p,score_pts,score_r,score_tot,stat_fga,stat_fgm,stat_lg,stat_pts,stat_xpa,stat_xpm
jake-wieneke,Jake Wieneke,WR,,,,,,,,,,,,,,,,16.0,2.0,3.0,,4.0,20.0,,,,,,,,,,,,,,,,,,,
jamal-davis,Jamal Davis,DB,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jeshrun-antwi,Jeshrun ANTWI,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,8.0,,21.0,,,,,,,,,,
joe-zema,Joe Zema,DB,,,,,,,,,,,,,,,,,,,,,,64.0,9.0,8.0,19.0,418.0,,,,,,1.0,,,,,,,,
johnny-augustine,Johnny AUGUSTINE,RB,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,5.0,5.0,,15.0,,,,,,,,,,
jonathan-kongbo,Jonathan Kongbo,DB/DE,,,2.0,5.0,5.0,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kelvin-mcknight,Kelvin McKnight,WR,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,,,8.0,,,,,,,,,,,,,,
kenny-lawler,Kenny Lawler,WR,,,,,,,,,,,,,,,,42.0,3.0,6.0,,5.0,58.0,,,,,,,,,,,,,,,,,,,
kevin-brown,Kevin BROWN,RB,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kyrie-wilson,Kyrie Wilson,LB,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
marc-liegghio,Marc LIEGGHIO,K,,,,,,,,,,,,,,,,,,,,,,51.0,8.0,7.0,68.0,358.0,,,,,,1.0,,,,,,,,
martese-jackson,Martese Jackson,RB,,,,,,,,,,,,,,,,,,,,,,22.0,7.0,,,68.0,,,,,,,,,,,,,,
matthieu-girard,Matthieu Girard,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mike-jones,Mike Jones,WR/RB,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monshadrik-hunter,Monshadrik Hunter,DB,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
najee-murray,Najee Murray,LB/DB/CB,1.0,5.0,,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nic-demski,Nic DEMSKI,WR,,,,2.0,2.0,,,,,,,,,,,4.0,1.0,6.0,,4.0,4.0,,,,,,,,,,,,,,,,,,,
nick-hallett,Nick Hallett,DB,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
noah-hallett,Noah Hallett,DB,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
patrick-levels,Patrick Levels,LB/DB,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quan-bray,Quan Bray,WR/RB,,,,,,,,,,,,,,,,35.0,2.0,5.0,,8.0,41.0,,,,,,,,,,,,,,,,,,,
rasheed-bailey,Rasheed Bailey,WR,,,,,,,,,,,,,,,,11.0,3.0,5.0,,5.0,24.0,,,,,,,,,,,,,,,,,,,
reggie-white,Reggie White,WR,,,,,,,,,,,,,,,,10.0,6.0,7.0,1.0,13.0,38.0,,,,,,,,,,1.0,6.0,,1.0,,,,,,
ricky-walker,Ricky Walker,DB/DT,,,1.0,2.0,2.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sean-mcguire,Sean McGuire,QB,,,,,,,,26.0,11.0,4.0,42.0,,,1.0,149.0,,,,,,,,,,,,2.0,16.0,,26.0,,,,,,,,,,
sergio-castillo,Sergio CASTILLO,K,,,,,,,,,,,,,,,,,,,,,,71.0,3.0,3.0,60.0,193.0,,,,,,1.0,,,,,,1.0,2.0,1.0
shaquille-cooper,Shaquille Cooper,RB,,,,,,,,,,,,,,,,,,,,,,24.0,4.0,,,68.0,,,,,,,,,,,,,,
shayne-gauthier,Shayne Gauthier,LB,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shea-patterson,Shea Patterson,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,3.0,,8.0,,,,,,,,,,
spencer-moore,Spencer Moore,FB/WR,,,,,,,,,,,,,,,,4.0,1.0,1.0,,1.0,4.0,,,,,,,,,,,,,,,,,,,
tavita-eli,Tavita Eli,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thiadric-hansen,Thiadric Hansen,DB/DE,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tobi-antigha,Tobi Antigha,LB/DB,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trevor-harris,Trevor HARRIS,QB,,,,,,,,25.0,18.0,,24.0,19.0,3.0,3.0,144.0,,,,,,,,,,,,,,,,,,,,,,,,,
ty-cranston,Ty Cranston,DB,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
william-stanback,William STANBACK,RB,,,,,,,,,,,,,,,,24.0,1.0,2.0,,23.0,24.0,,,,,,18.0,9.0,,65.0,,,,,,,,,,
willie-jefferson,Willie Jefferson,DL/DB/DE,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winston-rose,Winston Rose,DB,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
woody-baron,Woody Baron,DL/DB,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
