player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
aja-wilson,A'ja Wilson,,2.0,,5.0,,,,0.538,13.0,7.0,3.0,0.857,7.0,6.0,26.05,1.0,18.0,20.0,6.0,2.0,
aerial-powers,Aerial Powers,,2.0,,1.0,0.5,4.0,2.0,0.538,13.0,7.0,2.0,0.8,5.0,4.0,21.9,,-8.0,20.0,1.0,,3.0
bria-holmes,Bria Holmes,,,,1.0,,,,,,,,,,,1.6166666666666667,,1.0,,1.0,,
bridget-carleton,Bridget Carleton,,2.0,1.0,1.0,0.2,5.0,1.0,0.333,9.0,3.0,,,,,26.833333333333332,1.0,-15.0,7.0,2.0,,
chelsea-gray,Chelsea Gray,G,14.0,,,,1.0,,0.444,9.0,4.0,2.0,,,,30.35,,22.0,8.0,,4.0,2.0
crystal-dangerfield,Crystal Dangerfield,,2.0,,5.0,1.0,1.0,1.0,0.5,6.0,3.0,,,,,20.633333333333333,,-8.0,7.0,5.0,,1.0
dearica-hamby,Dearica Hamby,F,1.0,,5.0,,1.0,,0.583,12.0,7.0,1.0,,,,20.716666666666665,1.0,19.0,14.0,6.0,,
destiny-slocum,Destiny Slocum,,1.0,,,,,,,,,,,,,1.6166666666666667,,1.0,,,,
jackie-young,Jackie Young,G,2.0,,10.0,,1.0,,0.737,19.0,14.0,2.0,0.5,2.0,1.0,33.45,,18.0,29.0,10.0,1.0,1.0
jessica-shepard,Jessica Shepard,,3.0,1.0,3.0,,,,,1.0,,3.0,,,,14.25,2.0,-9.0,,5.0,,4.0
jisu-park,JiSu Park,,,1.0,,,,,,,,,,,,3.3166666666666664,,1.0,,,,
kayla-mcbride,Kayla McBride,,4.0,,2.0,,2.0,,0.5,10.0,5.0,2.0,,,,18.566666666666666,,-10.0,10.0,2.0,,
kelsey-plum,Kelsey Plum,G,5.0,,1.0,0.333,3.0,1.0,0.333,12.0,4.0,3.0,1.0,4.0,4.0,24.833333333333332,,12.0,13.0,1.0,,1.0
kiah-stokes,Kiah Stokes,,,1.0,8.0,,,,0.5,2.0,1.0,1.0,,,,29.616666666666667,,4.0,2.0,8.0,,
napheesa-collier,Napheesa Collier,F,4.0,1.0,5.0,0.333,6.0,2.0,0.444,18.0,8.0,3.0,,,,36.68333333333333,1.0,-20.0,18.0,6.0,,
natalie-achonwa,Natalie Achonwa,,2.0,,3.0,,,,0.5,2.0,1.0,2.0,,,,11.816666666666666,2.0,-6.0,2.0,5.0,,1.0
rachel-banham,Rachel Banham,G,2.0,1.0,,0.25,4.0,1.0,0.333,9.0,3.0,3.0,,,,21.133333333333333,,-14.0,7.0,,,1.0
riquna-williams,Riquna Williams,,3.0,1.0,4.0,0.75,4.0,3.0,0.545,11.0,6.0,,1.0,1.0,1.0,28.433333333333334,,9.0,16.0,4.0,1.0,1.0
sylvia-fowles,Sylvia Fowles,,1.0,,10.0,,,,0.556,9.0,5.0,,,,,28.183333333333334,1.0,-15.0,10.0,11.0,,
