player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
aliyah-boston,Aliyah Boston,F,2.0,2.0,8.0,,,,0.667,12.0,8.0,2.0,1.0,2.0,2.0,32.9,,6.0,18.0,8.0,1.0,
betnijah-laney-hamilton,Betnijah Laney-Hamilton,,4.0,,2.0,0.4,10.0,4.0,0.571,14.0,8.0,2.0,,,,37.5,2.0,-4.0,20.0,4.0,1.0,3.0
breanna-stewart,Breanna Stewart,W,6.0,1.0,5.0,,5.0,,0.273,11.0,3.0,4.0,0.8,10.0,8.0,35.78333333333333,1.0,-11.0,14.0,6.0,2.0,1.0
caitlin-clark,Caitlin Clark,,13.0,,12.0,0.25,12.0,3.0,0.412,17.0,7.0,3.0,1.0,2.0,2.0,38.45,,9.0,19.0,12.0,2.0,4.0
courtney-vandersloot,Courtney Vandersloot,,2.0,,1.0,,,,0.5,2.0,1.0,,,,,13.916666666666666,,4.0,2.0,1.0,,2.0
damiris-dantas,Damiris Dantas,,,,,1.0,1.0,1.0,1.0,3.0,3.0,,,,,7.1,,-1.0,7.0,,,
erica-wheeler,Erica Wheeler,G,,,,,1.0,,0.333,3.0,1.0,,,,,6.016666666666667,,-4.0,2.0,,,1.0
jonquel-jones,Jonquel Jones,,2.0,,10.0,,3.0,,0.4,5.0,2.0,2.0,0.333,6.0,2.0,31.433333333333334,2.0,-9.0,6.0,12.0,3.0,2.0
katie-lou-samuelson,Katie Lou Samuelson,,1.0,,2.0,0.333,3.0,1.0,0.333,6.0,2.0,3.0,,,,25.9,,-13.0,5.0,2.0,1.0,
kayla-thornton,Kayla Thornton,,1.0,,1.0,0.143,7.0,1.0,0.333,9.0,3.0,2.0,,,,28.066666666666666,3.0,-4.0,7.0,4.0,1.0,
kelsey-mitchell,Kelsey Mitchell,G,2.0,,3.0,0.286,7.0,2.0,0.357,14.0,5.0,,1.0,2.0,2.0,35.55,1.0,5.0,14.0,4.0,1.0,1.0
kennedy-burke,Kennedy Burke,,,,1.0,0.333,3.0,1.0,0.4,5.0,2.0,,,,,12.783333333333333,,10.0,5.0,1.0,,
kristy-wallace,Kristy Wallace,,1.0,,1.0,,,,,1.0,,,,,,5.6,1.0,-4.0,,2.0,,
leonie-fiebich,Leonie Fiebich,,1.0,,,,1.0,,0.5,2.0,1.0,,,,,5.9,,-2.0,2.0,,,
lexie-hull,Lexie Hull,W,1.0,,1.0,,,,0.667,3.0,2.0,3.0,1.0,2.0,2.0,19.266666666666666,1.0,5.0,6.0,2.0,,
nalyssa-smith,NaLyssa Smith,,,,7.0,,,,0.5,8.0,4.0,4.0,0.667,6.0,4.0,29.2,4.0,22.0,12.0,11.0,1.0,4.0
sabrina-ionescu,Sabrina Ionescu,,4.0,,3.0,0.308,13.0,4.0,0.391,23.0,9.0,1.0,,,,34.6,,-9.0,22.0,3.0,,1.0
