player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
ads-fletcher,ADS Fletcher,,45.0,3.0,0.0,2.0,40.0,1.0,6.0,0.0,0.0,10.0,0.0,1.0,,1.0
bb-mccullum,BB McCullum,,9.0,0.0,0.0,1.0,19.0,3.0,,,,,,,,1.0
c-munro,C Munro,,2.0,0.0,0.0,3.0,1.0,0.0,,,,,,,,1.0
d-ramdin,D Ramdin,,7.0,2.0,0.0,4.0,13.0,0.0,,,,,,,1.0,1.0
dj-bravo,DJ Bravo,,11.0,1.0,0.0,6.0,6.0,0.0,18.0,0.0,0.0,33.0,2.0,2.0,,1.0
djg-sammy,DJG Sammy,,19.0,2.0,0.0,6.0,25.0,1.0,,,,,,,,1.0
dm-bravo,DM Bravo,,7.0,0.0,0.0,5.0,1.0,0.0,,,,,,,,1.0
e-leie,E Leie,,2.0,0.0,1.0,10.0,2.0,0.0,18.0,0.0,1.0,22.0,0.0,2.0,1.0,1.0
j-charles,J Charles,,9.0,1.0,0.0,1.0,5.0,0.0,,,,,,,,1.0
jd-ryder,JD Ryder,,7.0,0.0,0.0,5.0,2.0,0.0,,,,,,,1.0,1.0
je-taylor,JE Taylor,,3.0,0.0,0.0,9.0,1.0,0.0,18.0,0.0,0.0,21.0,0.0,1.0,,1.0
jpr-scantlebury-searles,JPR Scantlebury-Searles,,20.0,2.0,1.0,8.0,27.0,2.0,,,,,,,1.0,1.0
k-pierre,K Pierre,,,,,,,,24.0,1.0,0.0,15.0,1.0,0.0,,1.0
kk-cooper,KK Cooper,,,,,,,,24.0,0.0,1.0,21.0,3.0,1.0,,1.0
kr-mayers,KR Mayers,,7.0,0.0,0.0,7.0,7.0,0.0,6.0,0.0,1.0,10.0,1.0,0.0,,1.0
kamran-akmal,Kamran Akmal,,14.0,1.0,0.0,3.0,17.0,1.0,,,,,,,,1.0
mj-mcclenaghan,MJ McClenaghan,,1.0,0.0,0.0,8.0,0.0,0.0,16.0,0.0,0.0,21.0,1.0,0.0,,1.0
mn-samuels,MN Samuels,,14.0,0.0,0.0,4.0,9.0,0.0,6.0,0.0,0.0,8.0,0.0,0.0,,1.0
rr-beaton,RR Beaton,,,,,,,,6.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0
s-shillingford,S Shillingford,,,,,,,,24.0,1.0,0.0,22.0,4.0,0.0,,1.0
sp-narine,SP Narine,,7.0,0.0,0.0,2.0,11.0,1.0,24.0,0.0,0.0,17.0,1.0,0.0,,1.0
shadab-khan,Shadab Khan,,33.0,1.0,1.0,7.0,30.0,1.0,24.0,0.0,0.0,16.0,1.0,0.0,,1.0
