player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
betnijah-laney-hamilton,Betnijah Laney-Hamilton,,4.0,,2.0,,1.0,,0.4,15.0,6.0,1.0,,,,33.56666666666667,,-11.0,12.0,2.0,2.0,1.0
bridget-carleton,Bridget Carleton,,,,1.0,0.5,2.0,1.0,0.333,3.0,1.0,,1.0,2.0,2.0,14.15,1.0,14.0,5.0,2.0,,
crystal-dangerfield,Crystal Dangerfield,,3.0,,2.0,,1.0,,0.333,3.0,1.0,1.0,,,,10.4,,2.0,2.0,2.0,,1.0
damiris-dantas,Damiris Dantas,,3.0,,2.0,0.25,4.0,1.0,0.4,10.0,4.0,,,,,22.55,,-6.0,9.0,2.0,,
didi-richards,DiDi Richards,,,1.0,2.0,,1.0,,,1.0,,,,,,17.633333333333333,2.0,-2.0,,4.0,1.0,
jazmine-jones,Jazmine Jones,,,,,,,,,2.0,,2.0,1.0,2.0,2.0,17.583333333333332,1.0,-6.0,2.0,1.0,1.0,
kayla-mcbride,Kayla McBride,,4.0,,4.0,0.6,5.0,3.0,0.571,7.0,4.0,3.0,1.0,5.0,5.0,32.516666666666666,,9.0,16.0,4.0,1.0,2.0
kylee-shook,Kylee Shook,,,,2.0,,,,,,,,,,,3.8666666666666667,,-2.0,,2.0,1.0,1.0
layshia-clarendon,Layshia Clarendon,,8.0,,4.0,,,,0.375,8.0,3.0,2.0,,,,29.6,,8.0,6.0,4.0,1.0,4.0
leaonna-odom,Leaonna Odom,,,,1.0,,,,,1.0,,,,,,2.3833333333333333,,-9.0,,1.0,,
michaela-onyenwere,Michaela Onyenwere,,,,3.0,,1.0,,0.333,3.0,1.0,5.0,1.0,4.0,4.0,19.983333333333334,,1.0,6.0,3.0,,1.0
napheesa-collier,Napheesa Collier,F,4.0,5.0,7.0,0.2,5.0,1.0,0.381,21.0,8.0,3.0,0.5,2.0,1.0,38.766666666666666,3.0,10.0,18.0,10.0,,2.0
natalie-achonwa,Natalie Achonwa,,1.0,1.0,,,,,1.0,1.0,1.0,2.0,1.0,6.0,6.0,14.083333333333334,1.0,3.0,8.0,1.0,1.0,
natasha-howard,Natasha Howard,,1.0,,3.0,0.5,4.0,2.0,0.591,22.0,13.0,3.0,1.0,2.0,2.0,30.1,1.0,-9.0,30.0,4.0,,
rachel-banham,Rachel Banham,G,,,,,2.0,,0.333,3.0,1.0,1.0,0.5,4.0,2.0,7.483333333333333,,1.0,4.0,,,
rebecca-allen,Rebecca Allen,W,,,,,,,,,,2.0,,,,4.316666666666666,,-9.0,,,,
reshanda-gray,Reshanda Gray,,,,,,1.0,,0.333,3.0,1.0,2.0,,2.0,,6.033333333333333,1.0,1.0,2.0,1.0,,1.0
sabrina-ionescu,Sabrina Ionescu,,6.0,1.0,7.0,0.333,6.0,2.0,0.545,11.0,6.0,2.0,,,,30.383333333333333,,-4.0,14.0,7.0,1.0,2.0
sami-whitcomb,Sami Whitcomb,,5.0,,3.0,0.333,6.0,2.0,0.385,13.0,5.0,3.0,,1.0,,34.15,2.0,,12.0,5.0,3.0,2.0
sylvia-fowles,Sylvia Fowles,,1.0,,8.0,,,,0.9,10.0,9.0,2.0,1.0,2.0,2.0,30.45,3.0,9.0,20.0,11.0,3.0,2.0
