player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
ashley-joens,Ashley Joens,,,,,,,,,1.0,,1.0,,,,3.75,,-2.0,,,,1.0
azura-stevens-2,Azura Stevens,,3.0,3.0,7.0,,2.0,,0.643,14.0,9.0,2.0,0.5,4.0,2.0,31.766666666666666,2.0,17.0,20.0,9.0,1.0,1.0
brianna-turner,Brianna Turner,,2.0,4.0,4.0,,,,0.333,3.0,1.0,2.0,,,,29.266666666666666,1.0,-27.0,2.0,5.0,,
dearica-hamby,Dearica Hamby,F,1.0,,6.0,1.0,1.0,1.0,0.5,6.0,3.0,4.0,0.4,5.0,2.0,22.1,,10.0,9.0,6.0,2.0,1.0
evina-westbrook,Evina Westbrook,,2.0,1.0,2.0,,1.0,,,1.0,,2.0,,,,8.416666666666666,,14.0,,2.0,,
jasmine-thomas,Jasmine Thomas,,1.0,,1.0,0.5,2.0,1.0,0.8,5.0,4.0,2.0,,,,14.383333333333333,1.0,1.0,9.0,2.0,,1.0
jordin-canada,Jordin Canada,G,7.0,,,0.75,4.0,3.0,0.571,7.0,4.0,,,,,25.616666666666667,,28.0,11.0,,2.0,
kadi-sissoko,Kadi Sissoko,,,,2.0,,,,1.0,1.0,1.0,,0.5,2.0,1.0,11.966666666666667,2.0,-2.0,3.0,4.0,,
karlie-samuelson,Karlie Samuelson,,,,2.0,1.0,3.0,3.0,0.714,7.0,5.0,2.0,1.0,2.0,2.0,21.35,,14.0,15.0,2.0,1.0,
layshia-clarendon,Layshia Clarendon,,3.0,,2.0,,1.0,,0.375,8.0,3.0,2.0,,,,23.066666666666666,2.0,20.0,6.0,4.0,1.0,2.0
liz-dixon,Liz Dixon,,,1.0,,,,,0.8,5.0,4.0,,1.0,4.0,4.0,13.833333333333334,1.0,-17.0,12.0,1.0,,
madi-williams,Madi Williams,,,1.0,1.0,,,,0.5,2.0,1.0,1.0,,,,10.183333333333334,1.0,-17.0,2.0,2.0,,2.0
megan-gustafson,Megan Gustafson,,3.0,,6.0,,2.0,,0.538,13.0,7.0,4.0,,,,25.316666666666666,2.0,-13.0,14.0,8.0,1.0,
michaela-onyenwere,Michaela Onyenwere,,2.0,,2.0,,2.0,,0.1,10.0,1.0,5.0,0.5,2.0,1.0,18.383333333333333,,-12.0,3.0,2.0,,3.0
moriah-jefferson,Moriah Jefferson,,1.0,,,,3.0,,0.286,7.0,2.0,,0.5,2.0,1.0,25.416666666666668,,-15.0,5.0,,3.0,3.0
nneka-ogwumike,Nneka Ogwumike,,5.0,1.0,2.0,,1.0,,0.5,6.0,3.0,,0.5,2.0,1.0,23.05,1.0,25.0,7.0,3.0,,1.0
rae-burrell,Rae Burrell,W,1.0,,,1.0,1.0,1.0,0.25,4.0,1.0,2.0,,,,13.316666666666666,1.0,7.0,3.0,1.0,1.0,
sophie-cunningham,Sophie Cunningham,,6.0,,4.0,0.333,6.0,2.0,0.5,10.0,5.0,4.0,1.0,4.0,4.0,32.333333333333336,1.0,-21.0,16.0,5.0,,2.0
sug-sutton,Sug Sutton,G,5.0,,1.0,0.333,3.0,1.0,0.286,7.0,2.0,1.0,,,,29.55,,-19.0,5.0,1.0,,2.0
zia-cooke,Zia Cooke,,1.0,,,1.0,1.0,1.0,0.4,5.0,2.0,2.0,1.0,6.0,6.0,16.933333333333334,1.0,9.0,11.0,1.0,,1.0
