player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
a-saud,A Saud,,,,,,,,,,,,,,1.0,1.0
as-routela,AS Routela,,2.0,0.0,1.0,7.0,3.0,0.0,,,,,,,,1.0
basir-ahamad,Basir Ahamad,,2.0,0.0,0.0,5.0,0.0,0.0,18.0,0.0,0.0,22.0,0.0,0.0,,1.0
d-khanal,D Khanal,,22.0,3.0,0.0,3.0,28.0,1.0,,,,,,,,1.0
dj-malan,DJ Malan,,9.0,3.0,0.0,2.0,17.0,0.0,,,,,,,,1.0
deepak-bohara,Deepak Bohara,,5.0,1.0,0.0,1.0,5.0,0.0,,,,,,,1.0,1.0
hg-munsey,HG Munsey,,5.0,1.0,0.0,2.0,4.0,0.0,,,,,,,,1.0
ks-airee,KS Airee,,,,,,,,18.0,0.0,0.0,25.0,2.0,0.0,1.0,1.0
kushal-malla,Kushal Malla,,14.0,1.0,1.0,6.0,20.0,1.0,23.0,0.0,0.0,46.0,1.0,0.0,3.0,1.0
lokesh-bam,Lokesh Bam,,8.0,0.0,0.0,1.0,7.0,1.0,,,,,,,1.0,1.0
m-de-lange,M de Lange,,22.0,2.0,0.0,9.0,39.0,4.0,24.0,0.0,0.0,27.0,2.0,0.0,,1.0
n-bhatta,N Bhatta,,10.0,0.0,0.0,3.0,4.0,0.0,12.0,0.0,0.0,28.0,0.0,1.0,,1.0
narayan-joshi,Narayan Joshi,,14.0,0.0,0.0,7.0,4.0,0.0,12.0,0.0,0.0,16.0,0.0,0.0,,1.0
pratis-gc,Pratis GC,,12.0,2.0,0.0,10.0,30.0,3.0,12.0,0.0,0.0,22.0,0.0,0.0,,1.0
rs-bopara,RS Bopara,,38.0,3.0,0.0,5.0,65.0,4.0,,,,,,,,1.0
ranjit-kumar,Ranjit Kumar,,,,,,,,24.0,0.0,0.0,21.0,5.0,0.0,,1.0
s-lamichhane,S Lamichhane,,2.0,1.0,1.0,11.0,4.0,0.0,24.0,0.0,0.0,24.0,2.0,0.0,,1.0
sa-zaib,SA Zaib,,30.0,1.0,0.0,4.0,32.0,1.0,18.0,0.0,0.0,13.0,1.0,0.0,,1.0
sd-heazlett,SD Heazlett,,11.0,0.0,0.0,4.0,22.0,3.0,,,,,,,3.0,1.0
shubham-ranjane,Shubham Ranjane,,14.0,0.0,0.0,6.0,6.0,0.0,12.0,0.0,0.0,20.0,1.0,1.0,,1.0
sohail-tanvir,Sohail Tanvir,,,,,,,,18.0,0.0,0.0,16.0,1.0,1.0,,1.0
surya-tamang,Surya Tamang,,1.0,0.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0,14.0,0.0,0.0,,1.0
