player_id,player_name,positions,assists,blocks,drops,goals,throwaways,yardsReceived,yardsThrown
aaron-coble,Aaron Coble,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
andrew-padula,Andrew Padula,P,1.0,0.0,0.0,0.0,0.0,0.0,2.0
ben-levinsky,Ben Levinsky,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brandon-van-deusen,Brandon Van Deusen,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brent-george,Brent George,P,1.0,1.0,0.0,2.0,0.0,102.0,95.0
bryan-nguyen,Bryan Nguyen,P,1.0,0.0,0.0,2.0,0.0,296.0,48.0
bryce-lozinski,Bryce Lozinski,P,1.0,0.0,0.0,0.0,1.0,184.0,174.0
caden-sigerud,Caden Sigerud,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
casey-shugarman,Casey Shugarman,P,0.0,1.0,0.0,0.0,1.0,76.0,30.0
casey-wu,Casey Wu,P,1.0,1.0,0.0,2.0,1.0,184.0,112.0
cy-toriello,Cy Toriello,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daniel-brunker,Daniel Brunker,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daniel-pryke,Daniel Pryke,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eddie-finley,Eddie Finley,P,0.0,0.0,0.0,0.0,0.0,5.0,-2.0
elijah-salmon,Elijah Salmon,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ethan-li,Ethan Li,P,2.0,0.0,0.0,0.0,1.0,24.0,73.0
everest-shapiro,Everest Shapiro,P,3.0,0.0,0.0,3.0,0.0,284.0,63.0
garrett-hable,Garrett Hable,P,1.0,0.0,0.0,1.0,0.0,74.0,26.0
garrett-santi,Garrett Santi,P,0.0,0.0,0.0,1.0,3.0,60.0,-15.0
isaac-hsu,Isaac Hsu,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
isamu-kawaguchi,Isamu Kawaguchi,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
james-franklin,James Franklin,P,4.0,1.0,1.0,3.0,0.0,210.0,237.0
jan-szmanda,Jan Szmanda,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jason-lee,Jason Lee,P,0.0,0.0,0.0,0.0,0.0,3.0,4.0
jimmy-mcguinness,Jimmy McGuinness,P,1.0,0.0,0.0,0.0,0.0,23.0,25.0
jordan-queckboerner,Jordan Queckboerner,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kenta-kawaguchi,Kenta Kawaguchi,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kevin-goldberg,Kevin Goldberg,P,2.0,0.0,0.0,0.0,1.0,19.0,47.0
kobi-mccracken,Kobi McCracken,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
krishna-gomatam,Krishna Gomatam,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kyle-rubin,Kyle Rubin,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
landon-shank,Landon Shank,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
leo-decter,Leo Decter,P,1.0,0.0,0.0,0.0,0.0,48.0,17.0
marshall-crawford,Marshall Crawford,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mateo-dominguez,Mateo Dominguez,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
matt-miller,Matt Miller,P,4.0,0.0,0.0,0.0,3.0,226.0,453.0
matt-nelson,Matt Nelson,OT/P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max-gibson,Max Gibson,P,0.0,2.0,0.0,2.0,0.0,68.0,20.0
maxwell-hume,Maxwell Hume,P,0.0,0.0,0.0,0.0,0.0,15.0,32.0
michael-kiyoi,Michael Kiyoi,P,1.0,0.0,0.0,4.0,0.0,215.0,246.0
michael-tran,Michael Tran,P,1.0,1.0,0.0,2.0,0.0,11.0,67.0
milan-ravenell,Milan Ravenell,P,0.0,2.0,2.0,1.0,1.0,49.0,-3.0
mitchell-steiner,Mitchell Steiner,P,0.0,1.0,0.0,0.0,0.0,-2.0,89.0
oliver-artus,Oliver Artus,P,0.0,0.0,0.0,3.0,0.0,185.0,66.0
pawel-janas,Pawel Janas,P,7.0,0.0,0.0,2.0,2.0,93.0,531.0
peter-lenz,Peter Lenz,P,2.0,1.0,0.0,2.0,3.0,88.0,287.0
reggie-sung,Reggie Sung,P,0.0,1.0,0.0,0.0,1.0,-1.0,0.0
rhys-gretsch,Rhys Gretsch,P,0.0,1.0,0.0,1.0,1.0,65.0,50.0
sam-cook,Sam Cook,P,2.0,0.0,0.0,1.0,1.0,254.0,346.0
sean-mcdougall,Sean McDougall,P,2.0,0.0,0.0,5.0,0.0,180.0,83.0
stefan-samu,Stefan Samu,P,2.0,1.0,0.0,7.0,0.0,432.0,254.0
steven-moliterno,Steven Moliterno,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
taylor-gilman,Taylor Gilman,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thomas-konogeris,Thomas Konogeris,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tomas-fong,Tomas Fong,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
travis-dunn,Travis Dunn,P,7.0,0.0,0.0,3.0,1.0,339.0,377.0
tynan-sander,Tynan Sander,P,0.0,0.0,0.0,1.0,0.0,59.0,-10.0
zac-schakner,Zac Schakner,P,0.0,0.0,0.0,0.0,0.0,8.0,-9.0
