player_id,player_name,positions,extra_point,field_goal_yards,interceptions_lost,interceptions_made,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
aj-ouellette,A.J. OUELLETTE,RB,,,,,,,,0.0,20.0,3.0,1.0,53.0,
boris-bede,Boris Bede,K,2.0,36.0,,,,,,,,,,,
brett-lauther,Brett LAUTHER,K,2.0,63.0,,,,,,,,,,,
dhel-duncan-busby,Dhel Duncan-Busby,WR,,,,,,,,0.0,18.0,3.0,,,
dillon-mitchell,Dillon MITCHELL,WR,,,,,,,,1.0,55.0,4.0,,,
edm-dst,EDM DST,DST,,,,2.0,,,28.0,,,,,,3.0
edm-k,EDM K,K,2.0,36.0,,,,,,,,,,,
edm-qb,EDM QB,QB,,,2.0,,2.0,379.0,,,,,0.0,0.0,
eugene-lewis,Eugene LEWIS,WR,,,,,,,,1.0,87.0,5.0,,,
frankie-hickson,Frankie Hickson,RB,,,,,,,,0.0,20.0,2.0,0.0,46.0,
javon-leake,Javon LEAKE,RB,,,,,,,,0.0,7.0,2.0,1.0,15.0,
jerreth-sterns,Jerreth STERNS,WR,,,,,,,,0.0,39.0,4.0,,,
justin-rankin,Justin Rankin,RB,,,,,,,,0.0,2.0,1.0,0.0,13.0,
keesean-johnson,KeeSean Johnson,WR,,,,,,,,1.0,103.0,5.0,,,
kian-schaffer-baker,Kian SCHAFFER-BAKER,WR,,,,,,,,0.0,51.0,3.0,,,
kurleigh-gittens-jr,Kurleigh GITTENS JR.,WR,,,,,,,,0.0,122.0,10.0,,,
mcleod-bethel-thompson,McLeod Bethel-Thompson,QB,,,2.0,,2.0,379.0,,,,,,,
ssk-dst,SSK DST,DST,,,,3.0,,,13.0,,,,,,1.0
ssk-k,SSK K,K,2.0,63.0,,,,,,,,,,,
ssk-qb,SSK QB,QB,,,2.0,,2.0,358.0,,,,,1.0,7.0,
samuel-emilus,Samuel Emilus,WR,,,,,,,,1.0,126.0,4.0,,,
shea-patterson,Shea Patterson,QB,,,,,,,,,,,1.0,1.0,
tevin-jones,Tevin JONES,WR,,,,,,,,0.0,32.0,5.0,,,
trevor-harris,Trevor HARRIS,QB,,,2.0,,2.0,358.0,,,,,0.0,6.0,
