player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
ad-russell,AD Russell,,7.0,2.0,0.0,6.0,10.0,0.0,11.0,0.0,0.0,31.0,0.0,0.0,,1.0
aj-tye,AJ Tye,,,,,,,,24.0,0.0,1.0,30.0,2.0,1.0,1.0,1.0
as-rajpoot,AS Rajpoot,,,,,,,,18.0,0.0,0.0,32.0,0.0,2.0,1.0,1.0
bb-sran,BB Sran,,,,,,,,24.0,0.0,0.0,50.0,2.0,2.0,,1.0
ca-lynn,CA Lynn,,41.0,6.0,0.0,1.0,74.0,4.0,,,,,,,,1.0
ch-gayle,CH Gayle,,38.0,5.0,1.0,2.0,62.0,6.0,,,,,,,,1.0
kd-karthik,KD Karthik,,28.0,6.0,0.0,5.0,43.0,0.0,,,,,,,,1.0
kk-nair,KK Nair,,,,,,,,,,,,,,3.0,1.0
kl-rahul,KL Rahul,,27.0,9.0,0.0,1.0,60.0,2.0,,,,,,,1.0,1.0
kuldeep-yadav,Kuldeep Yadav,,,,,,,,6.0,0.0,0.0,13.0,0.0,0.0,,1.0
ma-agarwal,MA Agarwal,,2.0,0.0,1.0,3.0,2.0,0.0,,,,,,,,1.0
mujeeb-ur-rahman,Mujeeb Ur Rahman,,,,,,,,24.0,0.0,0.0,32.0,1.0,1.0,,1.0
n-rana,N Rana,,5.0,0.0,0.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,1.0
pp-chawla,PP Chawla,,2.0,0.0,1.0,9.0,2.0,0.0,12.0,0.0,0.0,24.0,0.0,0.0,,1.0
r-ashwin,R Ashwin,,,,,,,,24.0,0.0,0.0,33.0,1.0,1.0,,1.0
rv-uthappa,RV Uthappa,,23.0,5.0,0.0,3.0,34.0,1.0,,,,,,,,1.0
sp-narine,SP Narine,,4.0,0.0,0.0,2.0,1.0,0.0,18.0,0.0,0.0,23.0,1.0,0.0,,1.0
shivam-mavi,Shivam Mavi,,,,,,,,18.0,0.0,0.0,29.0,0.0,2.0,,1.0
shubman-gill,Shubman Gill,,8.0,2.0,1.0,7.0,14.0,0.0,,,,,,,,1.0
tk-curran,TK Curran,,3.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0
yuvraj-singh,Yuvraj Singh,,,,,,,,6.0,0.0,0.0,13.0,0.0,0.0,,1.0
