player_id,player_name,positions,assists,blocks,drops,goals,throwaways,yardsReceived,yardsThrown
aaron-coble,Aaron Coble,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aaron-wolf,Aaron Wolf,P,1.0,3.0,0.0,1.0,1.0,57.0,60.0
alex-kabat,Alex Kabat,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ben-bolan,Ben Bolan,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ben-levinsky,Ben Levinsky,P,0.0,1.0,0.0,0.0,0.0,8.0,44.0
brandon-lin,Brandon Lin,P,0.0,0.0,0.0,0.0,0.0,21.0,8.0
bryce-lozinski,Bryce Lozinski,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caden-sigerud,Caden Sigerud,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
casey-shugarman,Casey Shugarman,P,1.0,1.0,1.0,0.0,0.0,18.0,7.0
casey-wu,Casey Wu,P,1.0,0.0,1.0,0.0,1.0,126.0,26.0
cedar-hines,Cedar Hines,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chris-roach,Chris Roach,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
christian-foster,Christian Foster,P,3.0,0.0,0.0,1.0,1.0,75.0,194.0
daniel-pryke,Daniel Pryke,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
derek-mourad,Derek Mourad,P,3.0,1.0,0.0,1.0,0.0,21.0,143.0
dominic-chiodi,Dominic Chiodi,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dominic-jacobs,Dominic Jacobs,P,0.0,1.0,1.0,0.0,0.0,6.0,-5.0
elijah-salmon,Elijah Salmon,P,0.0,0.0,0.0,1.0,3.0,61.0,13.0
emmet-shipway,Emmet Shipway,P,0.0,1.0,0.0,0.0,1.0,0.0,0.0
ethan-li,Ethan Li,P,0.0,0.0,0.0,0.0,1.0,20.0,76.0
garrett-hable,Garrett Hable,P,0.0,0.0,1.0,0.0,2.0,76.0,37.0
garrett-martin,Garrett Martin,P,1.0,0.0,2.0,4.0,1.0,223.0,90.0
gavin-leahy,Gavin Leahy,P,1.0,0.0,0.0,0.0,0.0,55.0,38.0
ian-sweeney,Ian Sweeney,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jack-brown,Jack Brown,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jake-shoyer,Jake Shoyer,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jan-szmanda,Jan Szmanda,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jasper-dean,Jasper Dean,P,2.0,0.0,0.0,2.0,1.0,46.0,54.0
jeremy-norden,Jeremy Norden,P,1.0,0.0,0.0,0.0,1.0,-5.0,76.0
jimmy-mcguinness,Jimmy McGuinness,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jordan-queckboerner,Jordan Queckboerner,P,0.0,1.0,0.0,2.0,0.0,118.0,59.0
jordan-smith,Jordan Smith,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kamal-raslan,Kamal Raslan,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kenny-lane-iii,Kenny Lane III,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
khalif-el-salaam,Khalif El-Salaam,P,2.0,0.0,0.0,0.0,1.0,131.0,203.0
krishna-gomatam,Krishna Gomatam,P,0.0,0.0,0.0,0.0,0.0,6.0,1.0
kyle-rubin,Kyle Rubin,P,2.0,0.0,0.0,0.0,2.0,100.0,243.0
louie-bertoncin,Louie Bertoncin,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lukas-ambrose,Lukas Ambrose,P,1.0,4.0,0.0,2.0,0.0,112.0,31.0
marc-munoz,Marc Munoz,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marshall-crawford,Marshall Crawford,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mason-stone,Mason Stone,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
matt-miller,Matt Miller,P,1.0,0.0,0.0,3.0,2.0,228.0,389.0
matt-nelson,Matt Nelson,P/OT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max-gibson,Max Gibson,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maxwell-hume,Maxwell Hume,P,2.0,0.0,0.0,0.0,1.0,90.0,69.0
michael-buyco,Michael Buyco,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
michael-tran,Michael Tran,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mikey-obrien,Mikey O\'Brien,P,2.0,1.0,0.0,1.0,0.0,48.0,31.0
nate-wipfler,Nate Wipfler,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ocean-hines,Ocean Hines,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oliver-artus,Oliver Artus,P,1.0,1.0,1.0,0.0,0.0,58.0,36.0
peter-lenz,Peter Lenz,P,1.0,0.0,0.0,2.0,3.0,105.0,223.0
phillip-korolog,Phillip Korolog,P,1.0,1.0,0.0,1.0,0.0,84.0,55.0
ray-ye,Ray Ye,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reggie-sung,Reggie Sung,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ruo-ye,Ruo Ye,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shane-worthington,Shane Worthington,P,0.0,0.0,0.0,0.0,0.0,3.0,17.0
soren-dahl,Soren Dahl,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spencer-lofink,Spencer Lofink,P,1.0,0.0,0.0,1.0,1.0,166.0,191.0
stefan-samu,Stefan Samu,P,0.0,1.0,0.0,0.0,2.0,98.0,53.0
steve-mogielski,Steve Mogielski,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
taylor-gilman,Taylor Gilman,P,1.0,0.0,0.0,0.0,2.0,-2.0,135.0
thomas-konogeris,Thomas Konogeris,P,0.0,1.0,0.0,5.0,0.0,78.0,0.0
tommy-lin,Tommy Lin,P,2.0,1.0,0.0,1.0,1.0,147.0,178.0
tony-goss,Tony Goss,P,0.0,0.0,0.0,0.0,1.0,37.0,-7.0
travis-dunn,Travis Dunn,P,4.0,0.0,1.0,1.0,4.0,381.0,157.0
tynan-sander,Tynan Sander,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
willie-saxen,Willie Saxen,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zeppelin-raunig,Zeppelin Raunig,P,1.0,1.0,0.0,7.0,0.0,217.0,86.0
