player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
ags-gous,AGS Gous,,34.0,7.0,1.0,3.0,46.0,0.0,,,,,,,,1.0
d-potgieter,D Potgieter,,6.0,0.0,0.0,6.0,2.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,,1.0
fa-allen,FA Allen,,11.0,0.0,0.0,7.0,11.0,1.0,12.0,0.0,0.0,20.0,1.0,0.0,,1.0
gd-phillips,GD Phillips,,11.0,0.0,1.0,6.0,14.0,1.0,6.0,0.0,0.0,4.0,2.0,0.0,1.0,1.0
gj-maxwell,GJ Maxwell,,6.0,0.0,0.0,5.0,2.0,0.0,24.0,0.0,0.0,29.0,3.0,0.0,1.0,1.0
h-richards,H Richards,,18.0,0.0,1.0,8.0,16.0,0.0,,,,,,,2.0,1.0
ig-holland,IG Holland,,,,,,,,12.0,0.0,0.0,16.0,0.0,1.0,,1.0
j-edwards,J Edwards,,,,,,,,18.0,0.0,0.0,14.0,1.0,1.0,,1.0
kunwarjeet-singh,Kunwarjeet Singh,,30.0,5.0,0.0,2.0,33.0,0.0,,,,,,,,1.0
md-patel,MD Patel,,4.0,0.0,0.0,1.0,6.0,0.0,,,,,,,1.0,1.0
mj-owen,MJ Owen,,9.0,2.0,0.0,1.0,12.0,0.0,12.0,0.0,0.0,11.0,0.0,0.0,1.0,1.0
ms-chapman,MS Chapman,,18.0,2.0,0.0,4.0,27.0,2.0,,,,,,,,1.0
mukhtar-ahmed,Mukhtar Ahmed,,,,,,,,,,,,,,1.0,1.0
n-pooran,N Pooran,,7.0,3.0,0.0,3.0,12.0,0.0,,,,,,,,1.0
np-kenjige,NP Kenjige,,,,,,,,24.0,0.0,0.0,19.0,1.0,0.0,,1.0
r-ravindra,R Ravindra,,13.0,0.0,0.0,2.0,9.0,0.0,18.0,0.0,0.0,18.0,1.0,1.0,1.0,1.0
sn-netravalkar,SN Netravalkar,,,,,,,,18.0,0.0,0.0,20.0,1.0,0.0,,1.0
sharad-lumba,Sharad Lumba,,1.0,0.0,0.0,5.0,0.0,0.0,,,,,,,,1.0
sunny-patel,Sunny Patel,,16.0,1.0,0.0,9.0,16.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,,1.0
t-luus,T Luus,,1.0,0.0,1.0,10.0,1.0,0.0,24.0,0.0,1.0,39.0,2.0,1.0,,1.0
tajinder-singh,Tajinder Singh,,14.0,1.0,0.0,4.0,12.0,0.0,12.0,0.0,0.0,17.0,0.0,0.0,,1.0
