player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
archie-hyslop,Archie Hyslop,,0.0,1.0,1.0,3.0,7.0
charlie-gibb,Charlie Gibb,,0.0,1.0,1.0,3.0,7.0
felix-luethold,Felix Luethold,,1.0,1.0,0.0,7.0,3.0
fraser-swanston,Fraser Swanston,,0.0,1.0,1.0,3.0,7.0
jonas-feierabend,Jonas Feierabend,,1.0,1.0,0.0,7.0,3.0
leon-wittich,Leon Wittich,,1.0,1.0,0.0,7.0,3.0
livio-ernst,Livio Ernst,,1.0,1.0,0.0,7.0,3.0
logan-carson,Logan Carson,,0.0,1.0,1.0,3.0,7.0
nils-freimann,Nils Freimann,,1.0,1.0,0.0,7.0,3.0
orrin-carson,Orrin Carson,,0.0,1.0,1.0,3.0,7.0
