player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
benjamin-kapp,Benjamin Kapp,,1.0,1.0,0.0,8.0,3.0
christoffer-sundgren,Christoffer Sundgren,,0.0,1.0,1.0,3.0,8.0
felix-messenzehl,Felix Messenzehl,,1.0,1.0,0.0,8.0,3.0
johannes-scheuerl,Johannes Scheuerl,,1.0,1.0,0.0,8.0,3.0
marc-muskatewitz,Marc Muskatewitz,,1.0,1.0,0.0,8.0,3.0
mario-trevisiol,Mario Trevisiol,,1.0,1.0,0.0,8.0,3.0
niklas-edin,Niklas Edin,,0.0,1.0,1.0,3.0,8.0
oskar-eriksson,Oskar Eriksson,,0.0,1.0,1.0,3.0,8.0
rasmus-wranå,Rasmus Wranå,,0.0,1.0,1.0,3.0,8.0
simon-olofsson,Simon Olofsson,,0.0,1.0,1.0,3.0,8.0
