player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
asta-vaicekonyte,Asta Vaicekonyte,,0.0,1.0,1.0,5.0,14.0
gaiva-valatkiene,Gaiva Valatkiene,,0.0,1.0,1.0,5.0,14.0
jolanta-sulinskiene,Jolanta Sulinskiene,,0.0,1.0,1.0,5.0,14.0
kamilla-schack,Kamilla Schack,,1.0,1.0,0.0,14.0,5.0
lina-januleviciute,Lina Januleviciute,,0.0,1.0,1.0,5.0,14.0
linette-henningsen,Linette Henningsen,,1.0,1.0,0.0,14.0,5.0
rasa-veronika-jasaitiene,Rasa Veronika Jasaitiene,,0.0,1.0,1.0,5.0,14.0
rikke-jensen,Rikke Jensen,,1.0,1.0,0.0,14.0,5.0
trine-qvist,Trine Qvist,,1.0,1.0,0.0,14.0,5.0
wikie-schurad,Wikie Schurad,,1.0,1.0,0.0,14.0,5.0
