player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
christoffer-sundgren,Christoffer Sundgren,,0.0,1.0,1.0,5.0,6.0
craig-waddell,Craig Waddell,,1.0,1.0,0.0,6.0,5.0
duncan-mcfadzean,Duncan McFadzean,,1.0,1.0,0.0,6.0,5.0
euan-kyle,Euan Kyle,,1.0,1.0,0.0,6.0,5.0
niklas-edin,Niklas Edin,,0.0,1.0,1.0,5.0,6.0
oskar-eriksson,Oskar Eriksson,,0.0,1.0,1.0,5.0,6.0
rasmus-wranå,Rasmus Wranå,,0.0,1.0,1.0,5.0,6.0
robin-brydone,Robin Brydone,,1.0,1.0,0.0,6.0,5.0
ross-whyte,Ross Whyte,,1.0,1.0,0.0,6.0,5.0
simon-olofsson,Simon Olofsson,,0.0,1.0,1.0,5.0,6.0
