player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
azura-stevens-2,Azura Stevens,,1.0,,5.0,,2.0,,0.333,6.0,2.0,1.0,1.0,2.0,2.0,19.9,1.0,-8.0,6.0,6.0,1.0,3.0
crystal-dangerfield,Crystal Dangerfield,,,,2.0,,2.0,,,2.0,,1.0,,,,3.466666666666667,,-1.0,,2.0,,
dearica-hamby,Dearica Hamby,F,4.0,1.0,9.0,0.5,2.0,1.0,0.588,17.0,10.0,3.0,0.8,5.0,4.0,36.46666666666667,2.0,4.0,25.0,11.0,1.0,5.0
gabby-williams,Gabby Williams,,3.0,,4.0,0.4,5.0,2.0,0.6,15.0,9.0,2.0,0.667,3.0,2.0,35.2,2.0,1.0,22.0,6.0,4.0,
jordan-horston,Jordan Horston,,2.0,,3.0,0.5,2.0,1.0,0.7,10.0,7.0,4.0,1.0,1.0,1.0,25.416666666666668,1.0,2.0,16.0,4.0,1.0,4.0
joyner-holmes,Joyner Holmes,,1.0,1.0,5.0,,2.0,,,3.0,,,0.75,4.0,3.0,15.783333333333333,,-1.0,3.0,5.0,,2.0
kia-nurse,Kia Nurse,,1.0,,1.0,,1.0,,0.4,5.0,2.0,2.0,,,,16.233333333333334,2.0,3.0,4.0,3.0,1.0,
li-yueru,Li Yueru,F,,,2.0,,,,1.0,2.0,2.0,,,,,5.333333333333333,2.0,-7.0,4.0,4.0,,
mercedes-russell,Mercedes Russell,,1.0,,3.0,,,,0.4,5.0,2.0,,0.5,2.0,1.0,23.65,3.0,-8.0,5.0,6.0,3.0,
nika-ma14hl,Nika MÃ¼hl,,,,,,1.0,,,2.0,,,,,,2.25,1.0,-3.0,,1.0,,
nneka-ogwumike,Nneka Ogwumike,,1.0,,5.0,0.5,2.0,1.0,0.625,16.0,10.0,5.0,1.0,2.0,2.0,31.116666666666667,2.0,9.0,23.0,7.0,2.0,
odyssey-sims,Odyssey Sims,,5.0,,,,1.0,,0.563,16.0,9.0,1.0,1.0,2.0,2.0,36.53333333333333,1.0,-2.0,20.0,1.0,4.0,3.0
rae-burrell,Rae Burrell,W,3.0,,1.0,,2.0,,,4.0,,4.0,1.0,4.0,4.0,22.65,3.0,-3.0,4.0,4.0,3.0,1.0
rickea-jackson,Rickea Jackson,W,2.0,,2.0,0.4,5.0,2.0,0.438,16.0,7.0,1.0,0.857,7.0,6.0,37.766666666666666,1.0,-2.0,22.0,3.0,2.0,3.0
sami-whitcomb,Sami Whitcomb,,4.0,,1.0,,4.0,,,5.0,,4.0,,,,17.1,1.0,-1.0,,2.0,,4.0
skylar-diggins,Skylar Diggins,G,6.0,1.0,,0.25,4.0,1.0,0.364,11.0,4.0,1.0,1.0,10.0,10.0,33.916666666666664,1.0,16.0,19.0,1.0,3.0,5.0
stephanie-talbot,Stephanie Talbot,,2.0,,1.0,,1.0,,,3.0,,3.0,,,,16.416666666666668,1.0,5.0,,2.0,1.0,1.0
victoria-vivians,Victoria Vivians,,1.0,1.0,,,2.0,,0.25,4.0,1.0,1.0,,,,15.566666666666666,,,2.0,,,
zia-cooke,Zia Cooke,,,,,,,,0.5,2.0,1.0,,,,,5.233333333333333,,-4.0,2.0,,,
