player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
allisha-gray,Allisha Gray,G,2.0,5.0,5.0,0.667,6.0,4.0,0.5,12.0,6.0,2.0,,,,35.06666666666667,,10.0,16.0,5.0,1.0,1.0
arike-ogunbowale,Arike Ogunbowale,W,5.0,1.0,4.0,0.455,11.0,5.0,0.458,24.0,11.0,2.0,1.0,10.0,10.0,35.95,,6.0,37.0,4.0,,
awak-kuier,Awak Kuier,,,1.0,1.0,,1.0,,0.667,3.0,2.0,1.0,,,,9.45,2.0,1.0,4.0,3.0,,
brianna-turner,Brianna Turner,,2.0,2.0,7.0,,,,0.2,5.0,1.0,,,,,31.966666666666665,,-5.0,2.0,7.0,1.0,
diamond-deshields,Diamond DeShields,,,,1.0,,3.0,,0.474,19.0,9.0,5.0,0.8,5.0,4.0,34.4,,-7.0,22.0,1.0,,1.0
diana-taurasi,Diana Taurasi,,5.0,,3.0,0.333,15.0,5.0,0.45,20.0,9.0,3.0,0.889,9.0,8.0,35.03333333333333,,-10.0,31.0,3.0,,1.0
isabelle-harrison,Isabelle Harrison,,2.0,1.0,4.0,,,,0.25,8.0,2.0,5.0,1.0,2.0,2.0,27.683333333333334,,8.0,6.0,4.0,,1.0
kayla-thornton,Kayla Thornton,,3.0,,9.0,,1.0,,0.6,5.0,3.0,3.0,,1.0,,36.96666666666667,2.0,10.0,6.0,11.0,,1.0
kristine-anigwe,Kristine Anigwe,,1.0,,,,,,,1.0,,3.0,1.0,2.0,2.0,6.933333333333334,1.0,-5.0,2.0,1.0,,
marina-mabrey,Marina Mabrey,W,10.0,,4.0,0.333,6.0,2.0,0.417,12.0,5.0,4.0,0.5,2.0,1.0,30.083333333333332,2.0,3.0,13.0,6.0,,4.0
megan-gustafson,Megan Gustafson,,,,2.0,,,,,1.0,,1.0,,,,6.183333333333334,1.0,-5.0,,3.0,,
sam-thomas,Sam Thomas,,,,,,,,,,,,,,,1.5,,-1.0,,,,
shey-peddy,Shey Peddy,,5.0,1.0,3.0,,3.0,,0.556,9.0,5.0,4.0,,,,33.88333333333333,1.0,-7.0,10.0,4.0,,1.0
sophie-cunningham,Sophie Cunningham,,1.0,,2.0,,1.0,,,3.0,,2.0,,,,15.183333333333334,1.0,-5.0,,3.0,1.0,
teaira-mccowan,Teaira McCowan,,,,1.0,,,,0.667,3.0,2.0,2.0,1.0,2.0,2.0,6.933333333333334,1.0,5.0,6.0,2.0,,1.0
tina-charles,Tina Charles,,1.0,,8.0,,2.0,,0.333,15.0,5.0,,1.0,7.0,7.0,34.916666666666664,3.0,-5.0,17.0,11.0,1.0,1.0
tyasha-harris,Tyasha Harris,,2.0,,1.0,,,,0.75,4.0,3.0,,,,,10.916666666666666,,4.0,6.0,1.0,1.0,1.0
veronica-burton,Veronica Burton,G,1.0,,2.0,,,,,1.0,,1.0,,,,6.95,,3.0,,2.0,1.0,
