player_id,player_name,positions,assists,blocks,drops,goals,throwaways,yardsReceived,yardsThrown
aj-merriman,AJ Merriman,P,3.0,2.0,0.0,2.0,1.0,152.0,316.0
adrian-cisneros,Adrian Cisneros,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aidan-downey,Aidan Downey,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alex-piper,Alex Piper,P,0.0,2.0,1.0,2.0,1.0,156.0,177.0
andrew-grant,Andrew Grant,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
andrew-muller,Andrew Muller,P,0.0,0.0,0.0,1.0,0.0,63.0,0.0
andrew-roy,Andrew Roy,P,0.0,0.0,0.0,1.0,0.0,81.0,403.0
atkin-arnstein,Atkin Arnstein,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
austin-gould,Austin Gould,P,0.0,0.0,0.0,0.0,0.0,-28.0,41.0
aylen-learned,Aylen Learned,P,2.0,1.0,0.0,1.0,2.0,69.0,260.0
ben-greenberg,Ben Greenberg,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ben-harris,Ben Harris,P,0.0,0.0,0.0,1.0,1.0,118.0,2.0
benen-shea,Benen Shea,P,1.0,0.0,1.0,3.0,3.0,344.0,41.0
billy-obryan,Billy O\'Bryan,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brandon-lamberty,Brandon Lamberty,P,1.0,2.0,0.0,2.0,0.0,73.0,10.0
charlie-mccutcheon,Charlie McCutcheon,P,0.0,0.0,0.0,3.0,0.0,91.0,40.0
christian-boxley,Christian Boxley,P,2.0,0.0,0.0,2.0,0.0,169.0,46.0
coby-loveranes,Coby Loveranes,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cole-jurek,Cole Jurek,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
conor-tabor,Conor Tabor,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
couper-kerns,Couper Kerns,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daniel-bauman,Daniel Bauman,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
drew-rasmussen,Drew Rasmussen,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ezra-thoreson,Ezra Thoreson,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frederick-farah,Frederick Farah,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gabe-dowd,Gabe Dowd,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
graham-turner,Graham Turner,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gus-norrbom,Gus Norrbom,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hunter-may,Hunter May,P,0.0,0.0,0.0,3.0,0.0,123.0,44.0
isaac-lee,Isaac Lee,P,2.0,2.0,0.0,0.0,0.0,-19.0,258.0
jacques-nissen,Jacques Nissen,P,2.0,0.0,0.0,2.0,0.0,94.0,237.0
jasper-tom,Jasper Tom,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jay-froude,Jay Froude,P,0.0,0.0,0.0,1.0,0.0,87.0,102.0
jeff-wodatch,Jeff Wodatch,P,2.0,1.0,0.0,1.0,0.0,125.0,9.0
jeremy-knopf,Jeremy Knopf,P,2.0,0.0,0.0,2.0,1.0,332.0,275.0
jimmy-mcguinness,Jimmy McGuinness,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
joshua-lightner,Joshua Lightner,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kevin-healey,Kevin Healey,P,2.0,0.0,0.0,0.0,0.0,82.0,42.0
kuochuan-ponzio,Kuochuan Ponzio,P,1.0,0.0,0.0,0.0,1.0,112.0,113.0
leo-pierson,Leo Pierson,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lev-blumenfeld,Lev Blumenfeld,P,0.0,1.0,0.0,1.0,0.0,43.0,0.0
logan-pruess,Logan Pruess,P,0.0,0.0,0.0,0.0,0.0,37.0,43.0
