player_id,player_name,positions,extra_point,field_goal_yards,interceptions_lost,interceptions_made,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
alex-hale,Alex Hale,K/OL/PK,4.0,62.0,,,,,,,,,,,
chad-kelly,Chad KELLY,QB,,,1.0,,2.0,321.0,,,,,1.0,15.0,
dsean-mimbs,D\'Sean Mimbs,WR,,,,,,,,,13.0,2.0,,,
damonte-coxie,Damonte COXIE,WR,,,,,,,,,70.0,4.0,,,
daniel-wiebe,Daniel WIEBE,WR,,,,,,,,1.0,48.0,2.0,,,
david-ungerer-iii,David UNGERER III,WR,,,,,,,,,40.0,4.0,,,
isaiah-smith,Isaiah SMITH,RB,,,,,,,,,,,,10.0,
jaylen-johnson-2,Jaylen Johnson,WR,,,,,,,,,67.0,5.0,,,
keesean-johnson,KeeSean Johnson,WR,,,,,,,,1.0,112.0,10.0,,,
kevin-mital,Kevin Mital,WR,,,,,,,,,38.0,2.0,,,
kian-schaffer-baker,Kian SCHAFFER-BAKER,WR,,,,,,,,,89.0,8.0,,,
lirim-hajrullahu,Lirim Hajrullahu,K,4.0,160.0,,,,,,,,,,,
makai-polk,Makai POLK,WR,,,,,,,,,65.0,6.0,,,
quali-conley,Quali Conley,RB,,,,,,,,,9.0,1.0,1.0,50.0,
ssk-dst,SSK DST,DST,,,,1.0,,,40.0,,,,,,4.0
ssk-k,SSK K,K,4.0,62.0,,,,,,,,,,,
ssk-qb,SSK QB,QB,,,1.0,,2.0,409.0,,,,,0.0,0.0,
samuel-emilus,Samuel Emilus,WR,,,,,,,,,65.0,4.0,,,
samuel-hicks,Samuel Hicks,RB,,,,,,,,,19.0,2.0,,77.0,
tor-dst,TOR DST,DST,,,,1.0,,,34.0,,,,,,2.0
tor-k,TOR K,K,4.0,160.0,,,,,,,,,,,
tor-qb,TOR QB,QB,,,0.0,,0.0,0.0,,,,,0.0,0.0,
thomas-bertrand-hudon,Thomas Bertrand-Hudon,RB,,,,,,,,,6.0,2.0,,22.0,
tommy-stevens,Tommy STEVENS,QB,,,,,,,,,,,1.0,8.0,
trevor-harris,Trevor HARRIS,QB,,,1.0,,2.0,409.0,,,,,,,
tyler-kahmann,Tyler Kahmann,WR,,,,,,,,2.0,89.0,5.0,,,
