player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
aerial-powers,Aerial Powers,,1.0,,2.0,0.2,5.0,1.0,0.462,13.0,6.0,3.0,0.667,6.0,4.0,19.133333333333333,2.0,-7.0,17.0,4.0,1.0,
aliyah-boston,Aliyah Boston,F,3.0,,3.0,,1.0,,0.286,7.0,2.0,,,,,29.566666666666666,3.0,-15.0,4.0,6.0,3.0,3.0
brianna-turner,Brianna Turner,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,18.166666666666668,1.0,-16.0,2.0,2.0,,1.0
carla-leite,Carla Leite,,1.0,,2.0,,,,0.429,7.0,3.0,2.0,0.5,2.0,1.0,20.5,,8.0,7.0,2.0,1.0,2.0
damiris-dantas,Damiris Dantas,,,,1.0,,1.0,,,1.0,,,,,,2.15,,2.0,,1.0,,
iliana-rupert,Iliana Rupert,,1.0,1.0,,0.625,8.0,5.0,0.667,12.0,8.0,3.0,,,,32.25,1.0,15.0,21.0,1.0,,1.0
janelle-salaa14n,Janelle SalaÃ¼n,,2.0,,4.0,0.6,5.0,3.0,0.375,8.0,3.0,2.0,0.5,2.0,1.0,28.983333333333334,,4.0,10.0,4.0,,2.0
kaila-charles,Kaila Charles,,,,7.0,0.5,2.0,1.0,0.571,7.0,4.0,2.0,,,,27.85,,5.0,9.0,7.0,3.0,3.0
kate-martin,Kate Martin,W,,,2.0,1.0,3.0,3.0,0.75,4.0,3.0,1.0,1.0,1.0,1.0,15.316666666666666,,8.0,10.0,2.0,,
kelsey-mitchell,Kelsey Mitchell,G,3.0,,2.0,0.2,10.0,2.0,0.286,14.0,4.0,2.0,1.0,4.0,4.0,32.666666666666664,,-2.0,14.0,2.0,2.0,3.0
laeticia-amihere,Laeticia Amihere,,,,4.0,,,,0.333,3.0,1.0,,1.0,2.0,2.0,9.766666666666667,1.0,-3.0,4.0,5.0,,1.0
lexie-hull,Lexie Hull,W,1.0,,4.0,0.4,5.0,2.0,0.4,5.0,2.0,2.0,1.0,2.0,2.0,33.333333333333336,2.0,-9.0,8.0,6.0,,2.0
natasha-howard,Natasha Howard,,,,4.0,,,,0.556,9.0,5.0,3.0,0.75,4.0,3.0,25.266666666666666,2.0,-5.0,13.0,6.0,1.0,5.0
odyssey-sims,Odyssey Sims,,5.0,,2.0,0.2,5.0,1.0,0.1,10.0,1.0,3.0,1.0,2.0,2.0,30.2,,-11.0,5.0,2.0,1.0,
shey-peddy,Shey Peddy,,2.0,,,,3.0,,,3.0,,,,,,9.516666666666667,1.0,3.0,,1.0,,
temi-fagbenle-2,Temi Fagbenle,,2.0,,4.0,,,,0.6,5.0,3.0,5.0,,,,30.783333333333335,2.0,10.0,6.0,6.0,1.0,5.0
veronica-burton,Veronica Burton,G,13.0,2.0,7.0,,1.0,,0.333,9.0,3.0,3.0,1.0,2.0,2.0,34.55,,13.0,8.0,7.0,1.0,5.0
