player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
collinda-joseph,Collinda Joseph,,0.0,1.0,1.0,3.0,7.0
dan-rose,Dan Rose,,1.0,1.0,0.0,7.0,3.0
gil-dash,Gil Dash,,0.0,1.0,1.0,3.0,7.0
ina-forrest,Ina Forrest,,0.0,1.0,1.0,3.0,7.0
jon-thurston,Jon Thurston,,0.0,1.0,1.0,3.0,7.0
katie-verderber,Katie Verderber,,1.0,1.0,0.0,7.0,3.0
mark-ideson,Mark Ideson,,0.0,1.0,1.0,3.0,7.0
matt-thums,Matt Thums,,1.0,1.0,0.0,7.0,3.0
oyuna-uranchimeg,Oyuna Uranchimeg,,1.0,1.0,0.0,7.0,3.0
sean-oneill,Sean O'Neill,,1.0,1.0,0.0,7.0,3.0
