player_id,player_name,positions,assists,blocks,drops,goals,throwaways,yardsReceived,yardsThrown
aj-merriman,AJ Merriman,P,2.0,2.0,0.0,4.0,3.0,256.0,215.0
aidan-downey,Aidan Downey,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
andrew-roy,Andrew Roy,P,0.0,0.0,0.0,1.0,1.0,138.0,168.0
antoine-dube,Antoine Dubé,P,2.0,2.0,0.0,2.0,1.0,126.0,138.0
antoine-rousseau,Antoine Rousseau,P,1.0,0.0,0.0,0.0,1.0,12.0,50.0
ben-greenberg,Ben Greenberg,P,1.0,0.0,0.0,0.0,2.0,56.0,218.0
ben-powlay,Ben Powlay,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
billy-obryan,Billy O\'Bryan,P,0.0,0.0,0.0,1.0,1.0,60.0,8.0
brandon-lamberty,Brandon Lamberty,P,1.0,0.0,0.0,0.0,0.0,-1.0,74.0
charles-guay,Charles Guay,P,0.0,0.0,0.0,0.0,1.0,24.0,61.0
charlie-mccutcheon,Charlie McCutcheon,P,0.0,3.0,1.0,1.0,0.0,-30.0,34.0
christian-boxley,Christian Boxley,P,3.0,1.0,0.0,1.0,1.0,283.0,87.0
christophe-tremblay-joncas,Christophe Tremblay-Joncas,P,2.0,0.0,1.0,2.0,1.0,224.0,208.0
coby-loveranes,Coby Loveranes,P,1.0,1.0,0.0,1.0,2.0,179.0,20.0
cole-jurek,Cole Jurek,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
couper-kerns,Couper Kerns,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
enzo-forget,Enzo Forget,P,0.0,1.0,0.0,0.0,1.0,25.0,137.0
frederick-farah,Frederick Farah,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gabe-dowd,Gabe Dowd,P,1.0,0.0,0.0,4.0,0.0,118.0,62.0
graham-turner,Graham Turner,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gus-norrbom,Gus Norrbom,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
isaac-lee,Isaac Lee,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jacob-duquette,Jacob Duquette,P,2.0,0.0,0.0,0.0,1.0,18.0,204.0
jacques-nissen,Jacques Nissen,P,2.0,0.0,0.0,0.0,1.0,160.0,366.0
jakob-brissette,Jakob Brissette,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jasper-tom,Jasper Tom,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jeff-wodatch,Jeff Wodatch,P,0.0,0.0,0.0,0.0,1.0,20.0,16.0
jeremie-giard,Jeremie Giard,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jeremy-hill,Jeremy Hill,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
