player_id,player_name,positions,extra_point,field_goal_yards,interceptions_lost,interceptions_made,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
bo-levi-mitchell,Bo Levi Mitchell,QB,,,,,3.0,287.0,,,,,,15.0,
brady-oliveira,Brady OLIVEIRA,RB,,,,,,,,0.0,51.0,6.0,0.0,32.0,
bryce-perkins,Bryce Perkins,QB,,,,,,,,,,,1.0,6.0,
gavin-cobb,Gavin COBB,WR,,,,,,,,0.0,14.0,1.0,,,
ham-dst,HAM DST,DST,,,,1.0,,,27.0,,,,,,2.0
ham-k,HAM K,K,4.0,122.0,,,,,,,,,,,
ham-qb,HAM QB,QB,,,0.0,,0.0,0.0,,,,,0.0,0.0,
jake-dolegala,Jake DOLEGALA,QB,,,,,,,,,,,1.0,10.0,
johnny-augustine,Johnny AUGUSTINE,RB,,,,,,,,0.0,3.0,1.0,,,
kenny-lawler,Kenny Lawler,WR,,,,,,,,0.0,17.0,2.0,,,
keric-wheatfall,Keric Wheatfall,WR,,,,,,,,0.0,102.0,3.0,,,
kiondre-smith,Kiondre SMITH,WR,,,,,,,,2.0,92.0,5.0,,,
kurleigh-gittens-jr,Kurleigh GITTENS JR.,WR,,,,,,,,,17.0,1.0,,,
larry-rountree,Larry Rountree,RB,,,,,,,,0.0,2.0,1.0,0.0,124.0,
marc-liegghio,Marc LIEGGHIO,K,4.0,122.0,,,,,,,,,,,
maximilian-mang,Maximilian Mang,,,,,,,,,1.0,4.0,1.0,,,
myron-mitchell,Myron Mitchell,WR,,,,,,,,0.0,50.0,5.0,,,
nic-demski,Nic DEMSKI,WR,,,,,,,,1.0,79.0,4.0,,,
ontaria-wilson,Ontaria Wilson,WR,,,,,,,,1.0,87.0,6.0,,,
sergio-castillo,Sergio CASTILLO,K,3.0,64.0,,,,,,,,,,,
tim-white,Tim WHITE,WR,,,,,,,,0.0,79.0,4.0,,,
tommy-nield,Tommy Nield,WR,,,,,,,,0.0,111.0,7.0,,,
tre-ford,Tre FORD,QB,,,,,,,,,,,0.0,22.0,
wpg-dst,WPG DST,DST,,,,,,,37.0,,,,,,1.0
wpg-k,WPG K,K,3.0,64.0,,,,,,,,,,,
wpg-qb,WPG QB,QB,,,0.0,,0.0,0.0,,,,,0.0,0.0,
zach-collaros,Zach COLLAROS,QB,,,1.0,,2.0,421.0,,,,,0.0,11.0,
