player_id,player_name,positions,assisted_tackles,completion_pct,def_interceptions,defensive_bk,defensive_pd,defensive_tds,fg_attempts,field_goal_long,field_goal_pct,field_goals_made,forced_fumbles,fumble_recoveries,interceptions,kick_returns,kicking_deuce,kicking_pat,kicking_pat_att,kr_avg,kr_long,kr_tds,kr_yards,pass_attempts,pass_completions,pass_incompletions,pass_long,pass_yards_per_attempt,passing_rate,passing_sacks,passing_td_pass,passing_td_pass_pct,passing_yards,passing_yds_lost,rec_avg,rec_long,receiving_fum,receiving_tds,receiving_yards,receptions,rush_avg,rush_long,rushing_attempts,rushing_fum,rushing_tds,rushing_yards,sacks,safeties,tackles
brandon-munoz,Brandon Munoz,DL,2.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,2.0
carl-robinson-iii,Carl Robinson III,QB,,450.0,,,,,,,,,,,2.0,,,,,,,,,20.0,9.0,11.0,25.0,9.0,51.0,1.0,2.0,100.0,84.0,1.0,,,,,,,14.0,39.0,4.0,0.0,1.0,57.0,,,
cornel-jones,Cornel Jones,LB,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0
dayjure-stewart,Dayjure Stewart,RB,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,6.0,4.0,0.0,0.0,6.0,1.0,3.0,6.0,11.0,0.0,0.0,30.0,0.0,0.0,0.0
dontae-mason,Dontae Mason,DB,2.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0
dontrell-lucky-morrison,"Dontrell ""Lucky"" Morrison",DL,,,,,,,,,,,,,,1.0,,,,13.0,13.0,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,
erick-young,Erick Young,RB,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,-3.0,0.0,0.0,0.0,-3.0,1.0,2.0,4.0,5.0,0.0,0.0,8.0,0.0,0.0,1.0
isaiah-lewis,Isaiah Lewis,DB/DL,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
isaiah-robinson,Isaiah Robinson,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,18.0,0.0,0.0,35.0,3.0,,,,,,,,,
jd-griggs,JD Griggs,DL,5.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0
jalen-hicks,Jalen Hicks,DB,0.0,,0.0,0.0,1.0,0.0,,,,,0.0,1.0,,2.0,,,,24.0,33.0,0.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6.0
james-summers,James Summers,QB,,500.0,,,,,,,,,,,1.0,,,,,,,,,16.0,8.0,8.0,21.0,9.0,58.0,0.0,1.0,63.0,74.0,0.0,,,,,,,4.0,14.0,27.0,0.0,3.0,112.0,,,
