player_id,player_name,positions,field_goal_yards,interceptions_lost,interceptions_made,missed,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
bralon-addison,Bralon ADDISON,WR,,,,,,,,0.0,39.0,5.0,0.0,14.0,
chandler-worthy,Chandler Worthy,WR,,,,,,,,0.0,3.0,1.0,,,
christophe-normand,Christophe Normand,FB/RB,,,,,,,,,,,0.0,21.0,
dane-evans,Dane Evans,QB,,0.0,,,1.0,206.0,,,,,0.0,6.0,
david-cote,David Côté,K,77.0,,,1.0,,,,,,,,,
deon-jackson,Deon Jackson,RB,,,,,,,,0.0,26.0,4.0,1.0,24.0,
dominique-davis,Dominique Davis,QB,,1.0,,,0.0,0.0,,,,,0.0,2.0,
eugene-lewis,Eugene LEWIS,WR,,,,,,,,0.0,154.0,8.0,,,
ham-dst,HAM DST,DST,,,1.0,,,,17.0,,,,,,5.0
ham-qb,HAM QB,QB,,0.0,,,0.0,0.0,,,,,,,
hergy-mayala,Hergy Mayala,WR,,,,,,,,1.0,10.0,2.0,,,
jake-wieneke,Jake Wieneke,WR,,,,,,,,0.0,16.0,3.0,,,
jamie-newman,Jamie Newman,QB,,,,,,,,,,,1.0,0.0,
jeshrun-antwi,Jeshrun ANTWI,RB,,,,,,,,0.0,49.0,5.0,0.0,22.0,
kiondre-smith,Kiondre SMITH,WR,,,,,,,,0.0,21.0,1.0,,,
mtl-dst,MTL DST,DST,,,0.0,,,,24.0,,,,,,0.0
mtl-qb,MTL QB,QB,,1.0,,,0.0,158.0,,,,,,,
matthew-shiltz,Matthew Shiltz,QB,,0.0,,,0.0,44.0,,,,,0.0,42.0,
reggie-white-jr,Reggie WHITE JR.,WR,,,,,,,,0.0,43.0,4.0,,,
sean-thomas-erlington,Sean THOMAS ERLINGTON,RB,,,,,,,,,,,0.0,16.0,
seth-small,Seth Small,K,30.0,,,0.0,,,,,,,,,
steven-dunbar-jr,Steven Dunbar Jr.,WR,,,,,,,,1.0,102.0,5.0,,,
tim-white,Tim WHITE,WR,,,,,,,,0.0,15.0,2.0,,,
trevor-harris,Trevor HARRIS,QB,,0.0,,,1.0,288.0,,,,,0.0,39.0,
tyler-ternowski,Tyler TERNOWSKI,WR,,,,,,,,0.0,47.0,3.0,,,
tyson-philpot,Tyson PHILPOT,WR,,,,,,,,0.0,8.0,1.0,,,
