player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
aari-mcdonald,Aari McDonald,G,10.0,,1.0,0.4,5.0,2.0,0.333,9.0,3.0,4.0,0.8,5.0,4.0,32.4,,-22.0,12.0,1.0,3.0,4.0
brittney-griner,Brittney Griner,F,3.0,1.0,5.0,,,,0.667,12.0,8.0,1.0,0.4,5.0,2.0,29.983333333333334,6.0,17.0,18.0,11.0,1.0,1.0
charisma-osborne,Charisma Osborne,,,,,,,,,,,,,,,2.066666666666667,,-3.0,,,,
dearica-hamby,Dearica Hamby,F,3.0,,7.0,0.8,5.0,4.0,0.647,17.0,11.0,3.0,0.429,7.0,3.0,31.833333333333332,,-16.0,29.0,7.0,1.0,2.0
diana-taurasi,Diana Taurasi,,6.0,,4.0,0.625,8.0,5.0,0.636,11.0,7.0,4.0,1.0,1.0,1.0,29.883333333333333,,27.0,20.0,4.0,1.0,4.0
kahleah-copper,Kahleah Copper,W,,,4.0,,3.0,,0.5,18.0,9.0,3.0,0.75,8.0,6.0,30.65,1.0,14.0,24.0,5.0,1.0,3.0
kia-nurse,Kia Nurse,,3.0,1.0,,0.4,5.0,2.0,0.375,8.0,3.0,1.0,1.0,1.0,1.0,29.45,,,9.0,,3.0,2.0
li-yueru,Li Yueru,F,,1.0,2.0,,,,0.5,2.0,1.0,1.0,,,,12.3,1.0,-1.0,2.0,3.0,,1.0
liz-dixon,Liz Dixon,,,1.0,1.0,,,,,,,,,,,2.25,,-3.0,,1.0,,
mikiah-herbert-harrigan,Mikiah Herbert Harrigan,,,,,,,,,,,,,,,2.25,,-3.0,,,,
natasha-cloud,Natasha Cloud,W,7.0,,2.0,,,,0.625,8.0,5.0,3.0,0.8,5.0,4.0,32.68333333333333,,14.0,14.0,2.0,2.0,3.0
natasha-mack,Natasha Mack,,,1.0,3.0,,,,0.2,5.0,1.0,1.0,,,,8.3,4.0,-7.0,2.0,7.0,,
queen-egbo,Queen Egbo,,,,1.0,,,,,,,,,,,1.4166666666666667,,5.0,,1.0,1.0,
rae-burrell,Rae Burrell,W,1.0,1.0,1.0,,,,0.25,4.0,1.0,3.0,1.0,2.0,2.0,10.783333333333333,1.0,-14.0,4.0,2.0,1.0,1.0
rebecca-allen,Rebecca Allen,W,2.0,2.0,5.0,,3.0,,0.333,6.0,2.0,3.0,,,,25.266666666666666,1.0,8.0,4.0,6.0,3.0,
rickea-jackson,Rickea Jackson,W,2.0,,4.0,0.667,3.0,2.0,0.6,10.0,6.0,3.0,,,,29.216666666666665,2.0,,14.0,6.0,1.0,2.0
sophie-cunningham,Sophie Cunningham,,1.0,1.0,2.0,0.5,4.0,2.0,0.4,5.0,2.0,1.0,1.0,2.0,2.0,22.35,,6.0,8.0,2.0,1.0,1.0
stephanie-talbot,Stephanie Talbot,,3.0,2.0,2.0,,,,0.5,4.0,2.0,2.0,,,,34.45,,-16.0,4.0,2.0,,1.0
sug-sutton,Sug Sutton,G,,,,,3.0,,0.25,4.0,1.0,1.0,,2.0,,14.3,1.0,,2.0,1.0,,3.0
zia-cooke,Zia Cooke,,2.0,,1.0,,3.0,,0.222,9.0,2.0,4.0,,,,18.133333333333333,,-6.0,4.0,1.0,,2.0
