player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
alysha-clark,Alysha Clark,,1.0,,6.0,0.6,5.0,3.0,0.571,7.0,4.0,1.0,,,,29.55,,-8.0,11.0,6.0,,2.0
betnijah-laney-hamilton,Betnijah Laney-Hamilton,,4.0,,4.0,0.333,3.0,1.0,0.4,10.0,4.0,3.0,,,,25.566666666666666,2.0,7.0,9.0,6.0,,2.0
breanna-stewart,Breanna Stewart,W,2.0,1.0,9.0,,1.0,,0.571,14.0,8.0,1.0,0.714,7.0,5.0,33.75,2.0,4.0,21.0,11.0,2.0,1.0
chelsea-gray,Chelsea Gray,G,6.0,2.0,4.0,0.25,4.0,1.0,0.143,7.0,1.0,2.0,,,,30.233333333333334,,-7.0,3.0,4.0,3.0,3.0
courtney-vandersloot,Courtney Vandersloot,,4.0,,,,3.0,,0.125,8.0,1.0,,0.5,2.0,1.0,14.966666666666667,1.0,-3.0,3.0,1.0,1.0,
jackie-young,Jackie Young,G,3.0,,,0.5,4.0,2.0,0.364,11.0,4.0,5.0,1.0,2.0,2.0,32.25,,-5.0,12.0,,1.0,1.0
jonquel-jones,Jonquel Jones,,4.0,1.0,7.0,0.5,2.0,1.0,0.75,4.0,3.0,2.0,0.889,9.0,8.0,28.933333333333334,1.0,-2.0,15.0,8.0,1.0,3.0
kate-martin,Kate Martin,W,,,,,1.0,,,3.0,,,,,,5.0,,8.0,,,,1.0
kayla-thornton,Kayla Thornton,,1.0,,2.0,,2.0,,,2.0,,2.0,,,,22.383333333333333,2.0,-1.0,,4.0,,1.0
kelsey-plum,Kelsey Plum,G,6.0,,3.0,0.5,10.0,5.0,0.412,17.0,7.0,5.0,1.0,6.0,6.0,32.05,,-2.0,25.0,3.0,,3.0
kennedy-burke,Kennedy Burke,,,,,0.5,2.0,1.0,0.333,3.0,1.0,,,,,6.25,,,3.0,,,1.0
kiah-stokes,Kiah Stokes,,1.0,1.0,8.0,,,,,1.0,,4.0,,,,27.333333333333332,1.0,-3.0,,9.0,1.0,
leonie-fiebich,Leonie Fiebich,,1.0,,2.0,1.0,1.0,1.0,0.75,4.0,3.0,4.0,,,,25.066666666666666,1.0,5.0,7.0,3.0,3.0,2.0
megan-gustafson,Megan Gustafson,,1.0,,1.0,0.333,3.0,1.0,0.4,5.0,2.0,3.0,,,,14.616666666666667,,1.0,5.0,1.0,,
nyara-sabally,Nyara Sabally,,1.0,1.0,1.0,,1.0,,0.333,3.0,1.0,1.0,0.5,2.0,1.0,11.066666666666666,1.0,6.0,3.0,2.0,,
queen-egbo,Queen Egbo,,,,,,,,,,,,,,,0.9333333333333333,,-6.0,,,,
sabrina-ionescu,Sabrina Ionescu,,4.0,2.0,4.0,0.111,9.0,1.0,0.286,21.0,6.0,,0.5,2.0,1.0,32.016666666666666,,4.0,14.0,4.0,1.0,1.0
sydney-colson,Sydney Colson,,,1.0,,0.5,4.0,2.0,0.375,8.0,3.0,2.0,,,,9.383333333333333,1.0,6.0,8.0,1.0,2.0,
tiffany-hayes,Tiffany Hayes,G,,,3.0,0.5,2.0,1.0,0.4,5.0,2.0,1.0,1.0,2.0,2.0,18.65,,-4.0,7.0,3.0,,1.0
