player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
aja-wilson,A'ja Wilson,,,1.0,16.0,,,,0.524,21.0,11.0,2.0,0.667,3.0,2.0,38.733333333333334,,1.0,24.0,16.0,1.0,3.0
alysha-clark,Alysha Clark,,2.0,,4.0,,1.0,,0.571,7.0,4.0,3.0,1.0,2.0,2.0,36.983333333333334,4.0,-5.0,10.0,8.0,,2.0
betnijah-laney-hamilton,Betnijah Laney-Hamilton,,4.0,,3.0,0.333,3.0,1.0,0.462,13.0,6.0,2.0,1.0,2.0,2.0,37.55,1.0,,15.0,4.0,,
breanna-stewart,Breanna Stewart,W,5.0,,13.0,,3.0,,0.176,17.0,3.0,2.0,0.8,5.0,4.0,38.38333333333333,1.0,2.0,10.0,14.0,2.0,3.0
cayla-george,Cayla George,,3.0,,4.0,0.3,10.0,3.0,0.286,14.0,4.0,2.0,,,,30.266666666666666,,1.0,11.0,4.0,3.0,3.0
courtney-vandersloot,Courtney Vandersloot,,6.0,,5.0,0.5,8.0,4.0,0.438,16.0,7.0,1.0,1.0,1.0,1.0,35.083333333333336,2.0,,19.0,7.0,1.0,5.0
jackie-young,Jackie Young,G,7.0,,2.0,0.333,6.0,2.0,0.545,11.0,6.0,1.0,1.0,2.0,2.0,37.46666666666667,,-3.0,16.0,2.0,2.0,2.0
jonquel-jones,Jonquel Jones,,1.0,3.0,7.0,,1.0,,0.375,8.0,3.0,3.0,,,,33.06666666666667,4.0,3.0,6.0,11.0,1.0,1.0
kayla-thornton,Kayla Thornton,,,,,0.5,2.0,1.0,0.333,3.0,1.0,1.0,,,,8.55,,-7.0,3.0,,,1.0
kelsey-plum,Kelsey Plum,G,5.0,,6.0,,4.0,,0.167,12.0,2.0,1.0,0.75,4.0,3.0,40.0,2.0,1.0,7.0,8.0,1.0,3.0
kierstan-bell,Kierstan Bell,,,,,,,,,1.0,,,,,,1.8166666666666667,,-7.0,,,,
marine-johannes,Marine Johannes,,,,,,2.0,,,2.0,,1.0,0.5,2.0,1.0,7.366666666666666,,-7.0,1.0,,,
sabrina-ionescu,Sabrina Ionescu,,3.0,2.0,2.0,0.429,7.0,3.0,0.417,12.0,5.0,2.0,,,,35.85,1.0,4.0,13.0,3.0,1.0,3.0
stefanie-dolson,Stefanie Dolson,,,,,,,,1.0,1.0,1.0,,,2.0,,4.15,,,2.0,,,
sydney-colson,Sydney Colson,,1.0,,,,,,1.0,1.0,1.0,5.0,,,,14.733333333333333,,17.0,2.0,,,
