game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,stalls,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-04-28-SEA-SLC,2023-04-28,2023,1,,SEA,SLC,6.0,,37.0,37.0,,1.0,3.0,1.0,1.0,42.0,5.0,220.0,318.0
2023-04-29-SEA-OAK,2023-04-29,2023,1,,SEA,OAK,,1.0,,,1.0,,,,,,,,
2023-05-06-SLC-SEA,2023-05-06,2023,2,,SLC,SEA,5.0,,37.0,35.0,1.0,,3.0,1.0,,38.0,2.0,237.0,220.0
2023-05-13-SEA-COL,2023-05-13,2023,3,,SEA,COL,4.0,,32.0,29.0,,1.0,2.0,1.0,,31.0,2.0,200.0,221.0
2023-05-20-OAK-SEA,2023-05-20,2023,4,,OAK,SEA,4.0,,31.0,27.0,1.0,3.0,2.0,1.0,,28.0,1.0,298.0,330.0
2023-06-02-SEA-POR,2023-06-02,2023,6,,SEA,POR,6.0,,36.0,29.0,,5.0,4.0,1.0,,31.0,1.0,384.0,280.0
2023-06-10-LA-SEA,2023-06-10,2023,7,,LA,SEA,2.0,,36.0,26.0,1.0,8.0,2.0,1.0,,29.0,3.0,399.0,173.0
2023-06-17-SEA-SD,2023-06-17,2023,8,,SEA,SD,4.0,,37.0,32.0,,1.0,2.0,5.0,,36.0,,336.0,214.0
2023-06-18-SEA-LA,2023-06-18,2023,8,,SEA,LA,,,,,,,,,,,3.0,,
2023-07-01-COL-SEA,2023-07-01,2023,10,,COL,SEA,2.0,1.0,25.0,21.0,2.0,1.0,,,,24.0,2.0,216.0,118.0
2023-07-15-SD-SEA,2023-07-15,2023,12,,SD,SEA,8.0,2.0,27.0,23.0,,1.0,3.0,3.0,1.0,25.0,1.0,332.0,358.0
2023-07-22-POR-SEA,2023-07-22,2023,13,,POR,SEA,3.0,,23.0,22.0,,3.0,4.0,,,23.0,1.0,247.0,203.0
