game_id,date,season,week,league,away,home,assists,blocks,drops,goals,throwaways,yardsReceived,yardsThrown
2025-05-03-LA-SD,2025-05-03,2025,2,,LA,SD,1.0,1.0,1.0,3.0,3.0,238.0,127.0
2025-05-04-SD-LA,2025-05-04,2025,2,,SD,LA,2.0,0.0,1.0,5.0,0.0,189.0,176.0
2025-05-09-ATL-SD,2025-05-09,2025,3,,ATL,SD,3.0,2.0,0.0,2.0,2.0,81.0,309.0
2025-05-16-LA-SD,2025-05-16,2025,4,,LA,SD,1.0,0.0,0.0,1.0,3.0,224.0,187.0
2025-05-23-SD-CAR,2025-05-23,2025,5,,SD,CAR,3.0,0.0,0.0,4.0,0.0,281.0,291.0
2025-05-24-SD-ATL,2025-05-24,2025,5,,SD,ATL,2.0,0.0,1.0,2.0,1.0,158.0,175.0
2025-05-31-HTX-SD,2025-05-31,2025,6,,HTX,SD,2.0,1.0,0.0,5.0,0.0,174.0,161.0
2025-06-07-ATX-SD,2025-06-07,2025,7,,ATX,SD,1.0,0.0,0.0,2.0,2.0,184.0,164.0
2025-06-14-SD-LV,2025-06-14,2025,8,,SD,LV,1.0,0.0,1.0,3.0,3.0,234.0,220.0
2025-06-28-OAK-SD,2025-06-28,2025,10,,OAK,SD,2.0,0.0,0.0,2.0,1.0,122.0,160.0
2025-07-05-SD-LA,2025-07-05,2025,11,,SD,LA,0.0,2.0,0.0,1.0,2.0,281.0,125.0
2025-07-19-SD-OAK,2025-07-19,2025,13,,SD,OAK,0.0,0.0,0.0,0.0,4.0,39.0,61.0
