game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards
SYNTHETIC_CFL_2023_W1_MTL,,2023,1,CFL,,,,46.0,4.0,,42.0
SYNTHETIC_CFL_2023_W3_MTL,,2023,3,CFL,,,,37.0,3.0,,69.0
SYNTHETIC_CFL_2023_W4_MTL,,2023,4,CFL,,,,6.0,1.0,,42.0
SYNTHETIC_CFL_2023_W5_MTL,,2023,5,CFL,,,,22.0,2.0,,17.0
SYNTHETIC_CFL_2023_W6_MTL,,2023,6,CFL,,,,36.0,4.0,,53.0
SYNTHETIC_CFL_2023_W8_MTL,,2023,8,CFL,,,,18.0,3.0,,86.0
SYNTHETIC_CFL_2023_W9_MTL,,2023,9,CFL,,,,,,,106.0
SYNTHETIC_CFL_2023_W11_MTL,,2023,11,CFL,,,,36.0,2.0,,31.0
SYNTHETIC_CFL_2023_W12_MTL,,2023,12,CFL,,,,,,,32.0
SYNTHETIC_CFL_2023_W13_MTL,,2023,13,CFL,,,,,,1.0,102.0
SYNTHETIC_CFL_2023_W14_MTL,,2023,14,CFL,,,,8.0,2.0,,6.0
SYNTHETIC_CFL_2023_W16_MTL,,2023,16,CFL,,,1.0,19.0,4.0,,81.0
SYNTHETIC_CFL_2023_W17_MTL,,2023,17,CFL,,,,4.0,1.0,1.0,85.0
SYNTHETIC_CFL_2023_W21_MTL,,2023,21,CFL,,,,13.0,2.0,,48.0
SYNTHETIC_CFL_2024_W1_BC,,2024,1,CFL,,,,50.0,5.0,,35.0
SYNTHETIC_CFL_2024_W2_BC,,2024,2,CFL,,,,,,0.0,69.0
SYNTHETIC_CFL_2024_W3_BC,,2024,3,CFL,,,0.0,0.0,0.0,0.0,83.0
SYNTHETIC_CFL_2024_W4_BC,,2024,4,CFL,,,1.0,41.0,4.0,0.0,42.0
SYNTHETIC_CFL_2024_W5_BC,,2024,5,CFL,,,1.0,74.0,5.0,1.0,82.0
SYNTHETIC_CFL_2024_W6_BC,,2024,6,CFL,,,0.0,14.0,2.0,0.0,14.0
SYNTHETIC_CFL_2024_W7_BC,,2024,7,CFL,,,0.0,20.0,4.0,0.0,64.0
SYNTHETIC_CFL_2024_W9_BC,,2024,9,CFL,,,0.0,1.0,1.0,0.0,42.0
SYNTHETIC_CFL_2024_W10_BC,,2024,10,CFL,,,0.0,9.0,3.0,0.0,87.0
SYNTHETIC_CFL_2024_W11_BC,,2024,11,CFL,,,0.0,12.0,2.0,0.0,100.0
SYNTHETIC_CFL_2024_W12_BC,,2024,12,CFL,,,0.0,3.0,2.0,0.0,99.0
SYNTHETIC_CFL_2024_W13_BC,,2024,13,CFL,,,0.0,78.0,6.0,1.0,93.0
SYNTHETIC_CFL_2024_W14_BC,,2024,14,CFL,,,0.0,28.0,2.0,1.0,128.0
SYNTHETIC_CFL_2024_W15_BC,,2024,15,CFL,,,0.0,17.0,1.0,0.0,21.0
SYNTHETIC_CFL_2024_W17_BC,,2024,17,CFL,,,0.0,11.0,2.0,0.0,103.0
SYNTHETIC_CFL_2024_W18_BC,,2024,18,CFL,,,0.0,19.0,2.0,0.0,50.0
SYNTHETIC_CFL_2024_W19_BC,,2024,19,CFL,,,0.0,30.0,3.0,0.0,35.0
SYNTHETIC_CFL_2024_W20_BC,,2024,20,CFL,,,0.0,6.0,2.0,0.0,28.0
SYNTHETIC_CFL_2025_W1_OTT,,2025,1,CFL,,,0.0,38.0,4.0,1.0,26.0
SYNTHETIC_CFL_2025_W2_OTT,,2025,2,CFL,,,0.0,3.0,2.0,0.0,29.0
SYNTHETIC_CFL_2025_W3_OTT,,2025,3,CFL,,,0.0,0.0,0.0,0.0,82.0
SYNTHETIC_CFL_2025_W4_OTT,,2025,4,CFL,,,0.0,0.0,1.0,0.0,16.0
SYNTHETIC_CFL_2025_W5_OTT,,2025,5,CFL,,,0.0,6.0,1.0,0.0,38.0
SYNTHETIC_CFL_2025_W6_OTT,,2025,6,CFL,,,0.0,7.0,1.0,1.0,40.0
SYNTHETIC_CFL_2025_W7_OTT,,2025,7,CFL,,,0.0,18.0,1.0,0.0,17.0
SYNTHETIC_CFL_2025_W9_OTT,,2025,9,CFL,,,0.0,15.0,3.0,0.0,52.0
SYNTHETIC_CFL_2025_W10_OTT,,2025,10,CFL,,,0.0,9.0,2.0,0.0,84.0
SYNTHETIC_CFL_2025_W11_OTT,,2025,11,CFL,,,0.0,12.0,1.0,0.0,50.0
SYNTHETIC_CFL_2025_W12_OTT,,2025,12,CFL,,,0.0,37.0,4.0,0.0,48.0
SYNTHETIC_CFL_2025_W14_OTT,,2025,14,CFL,,,0.0,21.0,2.0,1.0,27.0
SYNTHETIC_CFL_2025_W15_OTT,,2025,15,CFL,,,0.0,18.0,3.0,0.0,1.0
SYNTHETIC_CFL_2025_W18_OTT,,2025,18,CFL,,,0.0,8.0,2.0,0.0,39.0
SYNTHETIC_CFL_2025_W19_OTT,,2025,19,CFL,,,0.0,41.0,4.0,1.0,73.0
SYNTHETIC_CFL_2025_W20_OTT,,2025,20,CFL,,,0.0,22.0,3.0,0.0,18.0
SYNTHETIC_CFL_2025_W21_OTT,,2025,21,CFL,,,1.0,23.0,3.0,0.0,58.0
