game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards
SYNTHETIC_CFL_W1_CGY,,,1,CFL,,,0.0,30.0,3.0,2.0,60.0
SYNTHETIC_CFL_W3_CGY,,,3,CFL,,,0.0,11.0,2.0,1.0,91.0
SYNTHETIC_CFL_W5_CGY,,,5,CFL,,,0.0,24.0,2.0,0.0,104.0
SYNTHETIC_CFL_W6_CGY,,,6,CFL,,,0.0,13.0,1.0,0.0,110.0
SYNTHETIC_CFL_W8_CGY,,,8,CFL,,,0.0,32.0,4.0,2.0,92.0
SYNTHETIC_CFL_W12_CGY,,,12,CFL,,,0.0,14.0,2.0,0.0,62.0
SYNTHETIC_CFL_W15_CGY,,,15,CFL,,,0.0,25.0,4.0,0.0,61.0
SYNTHETIC_CFL_W16_CGY,,,16,CFL,,,0.0,2.0,1.0,1.0,84.0
SYNTHETIC_CFL_W17_CGY,,,17,CFL,,,0.0,0.0,1.0,1.0,92.0
SYNTHETIC_CFL_W19_CGY,,,19,CFL,,,0.0,20.0,2.0,0.0,64.0
SYNTHETIC_CFL_W20_CGY,,,20,CFL,,,0.0,19.0,1.0,1.0,75.0
SYNTHETIC_CFL_2024_W1_TOR,,2024,1,CFL,,,1.0,40.0,4.0,,65.0
SYNTHETIC_CFL_2024_W2_TOR,,2024,2,CFL,,,0.0,9.0,1.0,0.0,26.0
SYNTHETIC_CFL_2024_W3_TOR,,2024,3,CFL,,,0.0,17.0,3.0,1.0,104.0
SYNTHETIC_CFL_2024_W4_TOR,,2024,4,CFL,,,0.0,26.0,3.0,0.0,61.0
SYNTHETIC_CFL_2024_W5_TOR,,2024,5,CFL,,,0.0,10.0,1.0,1.0,39.0
SYNTHETIC_CFL_2024_W6_TOR,,2024,6,CFL,,,0.0,17.0,1.0,0.0,3.0
SYNTHETIC_CFL_2024_W7_TOR,,2024,7,CFL,,,0.0,0.0,0.0,0.0,12.0
SYNTHETIC_CFL_2024_W8_TOR,,2024,8,CFL,,,0.0,35.0,6.0,0.0,62.0
SYNTHETIC_CFL_2024_W9_TOR,,2024,9,CFL,,,0.0,20.0,3.0,1.0,31.0
SYNTHETIC_CFL_2024_W10_TOR,,2024,10,CFL,,,0.0,22.0,2.0,1.0,89.0
SYNTHETIC_CFL_2024_W12_TOR,,2024,12,CFL,,,0.0,19.0,3.0,0.0,35.0
SYNTHETIC_CFL_2024_W13_TOR,,2024,13,CFL,,,,,,0.0,78.0
SYNTHETIC_CFL_2024_W14_TOR,,2024,14,CFL,,,0.0,57.0,3.0,0.0,46.0
SYNTHETIC_CFL_2024_W15_TOR,,2024,15,CFL,,,0.0,25.0,2.0,0.0,41.0
SYNTHETIC_CFL_2024_W16_TOR,,2024,16,CFL,,,,,,0.0,65.0
SYNTHETIC_CFL_2024_W17_TOR,,2024,17,CFL,,,0.0,49.0,3.0,1.0,90.0
SYNTHETIC_CFL_2024_W19_TOR,,2024,19,CFL,,,0.0,5.0,1.0,0.0,39.0
SYNTHETIC_CFL_2024_W20_TOR,,2024,20,CFL,,,0.0,14.0,2.0,1.0,55.0
