game_id,date,season,week,league,away,home,assists,catches,completions,goals,hockeyAssists,throwAttempts,yardsReceived,yardsThrown
2023-05-13-PIT-DET,2023-05-13,2023,3,,PIT,DET,1.0,8.0,6.0,2.0,1.0,6.0,98.0,-41.0
