game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,pulls,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-04-29-MAD-PIT,2023-04-29,2023,1,,MAD,PIT,,3.0,3.0,7.0,1.0,,,,,8.0,1.0,33.0,43.0
2023-05-20-PIT-MIN,2023-05-20,2023,4,,PIT,MIN,1.0,,10.0,14.0,,,1.0,2.0,7.0,16.0,2.0,110.0,164.0
2023-05-27-PHI-PIT,2023-05-27,2023,5,,PHI,PIT,2.0,,5.0,8.0,,,,3.0,,8.0,,68.0,207.0
2023-06-04-PIT-MAD,2023-06-04,2023,6,,PIT,MAD,1.0,1.0,17.0,23.0,,1.0,,,15.0,24.0,1.0,105.0,111.0
2023-06-11-DET-PIT,2023-06-11,2023,7,,DET,PIT,2.0,,10.0,11.0,,1.0,1.0,,1.0,11.0,,41.0,-22.0
2023-06-17-PIT-TOR,2023-06-17,2023,8,,PIT,TOR,,,5.0,8.0,,,1.0,,,8.0,,67.0,69.0
2023-06-30-DET-PIT,2023-06-30,2023,10,,DET,PIT,1.0,2.0,7.0,9.0,,,2.0,2.0,5.0,10.0,,39.0,119.0
2023-07-07-CHI-PIT,2023-07-07,2023,11,,CHI,PIT,0.0,1.0,4.0,2.0,,,,,1.0,6.0,3.0,9.0,11.0
2023-07-08-PIT-CHI,2023-07-08,2023,11,,PIT,CHI,,,,,,,1.0,,,,,,
2023-07-15-PIT-IND,2023-07-15,2023,12,,PIT,IND,,,6.0,7.0,,,,,4.0,8.0,1.0,22.0,-8.0
2023-07-22-IND-PIT,2023-07-22,2023,13,,IND,PIT,1.0,,1.0,5.0,,,,,2.0,5.0,,22.0,30.0
