game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions
STORM-FIREBIRDS,,,2,,,,2.0,78.0,4.0
ALBANY-SALINA-0406,0406,,3,,ALBANY,SALINA,1.0,3243.0,155.0
BILLINGS-ALBANY-0413,0413,,3,,BILLINGS,ALBANY,260.0,4674.0,260.0
KATS-FIREBIRDS-0329,0329,,3,,KATS,FIREBIRDS,1.0,20.0,3.0
CORPUSCHRISTI-ALBANY-0425,0425,,7,,CORPUSCHRISTI,ALBANY,1.0,30.0,3.0
ALBANY-SALINA-0504,0504,,8,,ALBANY,SALINA,0.0,10.0,2.0
ALBANY-NASHVILLE-0510,0510,,9,,ALBANY,NASHVILLE,2.0,26.0,3.0
CORPUSCHRISTI-ALBANY-0524,0524,,11,,CORPUSCHRISTI,ALBANY,2.0,104.0,6.0
WASHINGTON-ALBANY-0614,0614,,14,,WASHINGTON,ALBANY,3.0,77.0,3.0
SALINA-ALBANY-0621,0621,,15,,SALINA,ALBANY,2.0,40.0,4.0
NASHVILLE-ALBANY-0628,0628,,16,,NASHVILLE,ALBANY,1.0,22.0,3.0
