game_id,date,season,week,league,away,home,interceptions_made,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks,tackles
SYNTHETIC_CFL_W1_SSK,,,1,CFL,,,,0.0,5.0,1.0,0.0,8.0,,
SYNTHETIC_CFL_W3_SSK,,,3,CFL,,,,0.0,18.0,1.0,0.0,27.0,,
SYNTHETIC_CFL_W4_SSK,,,4,CFL,,,,0.0,24.0,1.0,0.0,57.0,,
SYNTHETIC_CFL_W5_SSK,,,5,CFL,,,,0.0,2.0,1.0,1.0,92.0,,
SYNTHETIC_CFL_W6_SSK,,,6,CFL,,,,0.0,3.0,1.0,,,,
SYNTHETIC_CFL_W7_SSK,,,7,CFL,,,,0.0,-13.0,4.0,0.0,6.0,,
SYNTHETIC_CFL_W10_SSK,,,10,CFL,,,,,,,0.0,5.0,,
SYNTHETIC_CFL_W11_SSK,,,11,CFL,,,,0.0,0.0,0.0,0.0,7.0,,
SYNTHETIC_CFL_W13_SSK,,,13,CFL,,,,0.0,20.0,3.0,0.0,85.0,,
SYNTHETIC_CFL_W14_SSK,,,14,CFL,,,,0.0,1.0,1.0,0.0,71.0,,
SYNTHETIC_CFL_W15_SSK,,,15,CFL,,,,0.0,16.0,2.0,0.0,14.0,,
SYNTHETIC_CFL_2023_W1_SSK,,2023,1,CFL,,,,,,,0.0,3.0,,
SYNTHETIC_CFL_2023_W2_SSK,,2023,2,CFL,,,,,,,0.0,1.0,,
SYNTHETIC_CFL_2023_W5_SSK,,2023,5,CFL,,,,,,,0.0,11.0,,
SYNTHETIC_CFL_2023_W6_SSK,,2023,6,CFL,,,,,,,0.0,6.0,,
SYNTHETIC_CFL_2023_W7_SSK,,2023,7,CFL,,,,,,,0.0,3.0,,
SYNTHETIC_CFL_2023_W8_SSK,,2023,8,CFL,,,,0.0,0.0,0.0,0.0,8.0,,
SYNTHETIC_CFL_2023_W13_SSK,,2023,13,CFL,,,0.0,,,,0.0,6.0,0.0,0.0
SYNTHETIC_CFL_2023_W15_SSK,,2023,15,CFL,,,0.0,,,,0.0,4.0,0.0,0.0
SYNTHETIC_CFL_2023_W16_SSK,,2023,16,CFL,,,,0.0,6.0,2.0,0.0,77.0,,
SYNTHETIC_CFL_2023_W17_SSK,,2023,17,CFL,,,,0.0,33.0,2.0,0.0,22.0,,
SYNTHETIC_CFL_2024_W5_SSK,,2024,5,CFL,,,,,,,0.0,6.0,,
SYNTHETIC_CFL_2024_W8_SSK,,2024,8,CFL,,,,0.0,16.0,1.0,1.0,117.0,,
SYNTHETIC_CFL_2024_W9_SSK,,2024,9,CFL,,,,0.0,10.0,1.0,0.0,89.0,,
SYNTHETIC_CFL_2024_W10_SSK,,2024,10,CFL,,,,0.0,-1.0,1.0,0.0,23.0,,
SYNTHETIC_CFL_2024_W12_SSK,,2024,12,CFL,,,,,,,0.0,79.0,,
SYNTHETIC_CFL_2024_W13_SSK,,2024,13,CFL,,,,0.0,27.0,3.0,0.0,32.0,,
SYNTHETIC_CFL_2024_W14_SSK,,2024,14,CFL,,,,0.0,28.0,2.0,0.0,46.0,,
SYNTHETIC_CFL_2024_W18_SSK,,2024,18,CFL,,,,0.0,20.0,2.0,0.0,46.0,,
SYNTHETIC_CFL_2024_W21_SSK,,2024,21,CFL,,,,0.0,0.0,0.0,0.0,54.0,,
