game_id,date,season,week,league,away,home,assists,blocks,catches,completions,goals,hockeyAssists,hucksCompleted,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-05-06-MIN-IND,2023-05-06,2023,2,,MIN,IND,2.0,,14.0,11.0,2.0,1.0,,12.0,1.0,271.0,46.0
2023-05-20-PIT-MIN,2023-05-20,2023,4,,PIT,MIN,3.0,,14.0,9.0,4.0,1.0,,10.0,1.0,185.0,95.0
2023-06-03-CHI-MIN,2023-06-03,2023,6,,CHI,MIN,,,16.0,13.0,3.0,1.0,,13.0,,234.0,22.0
2023-06-10-MAD-MIN,2023-06-10,2023,7,,MAD,MIN,2.0,,22.0,18.0,4.0,1.0,,18.0,,270.0,28.0
2023-06-24-MIN-COL,2023-06-24,2023,9,,MIN,COL,1.0,,13.0,8.0,5.0,,1.0,8.0,,164.0,60.0
2023-07-15-CHI-MIN,2023-07-15,2023,12,,CHI,MIN,,2.0,14.0,11.0,4.0,,,11.0,,192.0,16.0
