game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,stalls,throwAttempts,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_W2_MECHANIX,,,2,AUDL,,,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
SYNTHETIC_AUDL_W3_MECHANIX,,,3,AUDL,,,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
2022-06-18-DET-PIT,2022-06-18,2022,4,,DET,PIT,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
2022-07-02-MIN-DET,2022-07-02,2022,6,,MIN,DET,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
2022-07-09-DET-PIT,2022-07-09,2022,7,,DET,PIT,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
2022-07-16-MAD-DET,2022-07-16,2022,8,,MAD,DET,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
2022-07-30-DET-CHI,2022-07-30,2022,10,,DET,CHI,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
2022-07-31-DET-MIN,2022-07-31,2022,10,,DET,MIN,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
2023-04-29-SEA-OAK,2023-04-29,2023,1,,SEA,OAK,9.0,,57.0,65.0,,,2.0,2.0,1.0,66.0,1.0,124.0,577.0
2023-05-13-SLC-OAK,2023-05-13,2023,3,,SLC,OAK,1.0,2.0,42.0,55.0,,,3.0,3.0,,61.0,6.0,101.0,621.0
2023-05-19-OAK-POR,2023-05-19,2023,4,,OAK,POR,1.0,1.0,48.0,53.0,,2.0,4.0,,,57.0,2.0,108.0,368.0
2023-05-20-OAK-SEA,2023-05-20,2023,4,,OAK,SEA,,,,,,,,1.0,,,,,
2023-06-03-OAK-SLC,2023-06-03,2023,6,,OAK,SLC,7.0,1.0,51.0,56.0,,1.0,6.0,7.0,,59.0,3.0,337.0,678.0
2023-06-10-SD-OAK,2023-06-10,2023,7,,SD,OAK,5.0,,20.0,30.0,,1.0,5.0,1.0,,34.0,3.0,74.0,266.0
2023-07-08-POR-OAK,2023-07-08,2023,11,,POR,OAK,2.0,,22.0,24.0,1.0,1.0,1.0,,,28.0,3.0,21.0,195.0
2023-07-21-OAK-LA,2023-07-21,2023,13,,OAK,LA,7.0,,54.0,63.0,,,6.0,3.0,,66.0,3.0,190.0,703.0
2023-07-22-OAK-SD,2023-07-22,2023,13,,OAK,SD,,,,,,0.0,,,,,,,
