game_id,date,season,week,league,away,home,interceptions_lost,passing_tds,passing_yards,rushing_tds,rushing_yards
SYNTHETIC_CFL_W11_BC,,,11,CFL,,,,,,2.0,14.0
SYNTHETIC_CFL_W14_BC,,,14,CFL,,,1.0,0.0,174.0,1.0,31.0
SYNTHETIC_CFL_W15_BC,,,15,CFL,,,,,,1.0,9.0
SYNTHETIC_CFL_W16_BC,,,16,CFL,,,0.0,1.0,66.0,0.0,6.0
SYNTHETIC_CFL_W17_BC,,,17,CFL,,,,,,2.0,23.0
SYNTHETIC_CFL_W18_BC,,,18,CFL,,,,,,0.0,3.0
SYNTHETIC_CFL_W19_BC,,,19,CFL,,,,,,0.0,6.0
SYNTHETIC_CFL_W20_BC,,,20,CFL,,,,,,1.0,16.0
SYNTHETIC_CFL_W21_BC,,,21,CFL,,,0.0,0.0,41.0,0.0,3.0
