game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,pulls,throwAttempts,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_W2_ALLEYCATS,,,2,AUDL,,,0.0,1.0,,,0.0,0.0,,,,1.0,31.0,9.0
SYNTHETIC_AUDL_W3_ALLEYCATS,,,3,AUDL,,,2.0,1.0,,,0.0,0.0,,,,0.0,35.0,70.0
2022-06-25-CHI-IND,2022-06-25,2022,5,,CHI,IND,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2022-07-02-PIT-IND,2022-07-02,2022,6,,PIT,IND,0.0,0.0,,,0.0,0.0,,,,0.0,37.0,21.0
2022-07-09-IND-CHI,2022-07-09,2022,7,,IND,CHI,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2022-07-15-IND-MAD,2022-07-15,2022,8,,IND,MAD,0.0,1.0,,,0.0,0.0,,,,0.0,0.0,0.0
2022-07-23-MIN-IND,2022-07-23,2022,9,,MIN,IND,0.0,0.0,,,0.0,1.0,,,,1.0,127.0,-2.0
2022-07-30-IND-ATL,2022-07-30,2022,10,,IND,ATL,0.0,0.0,,,0.0,0.0,,,,0.0,32.0,22.0
2023-06-10-CHI-IND,2023-06-10,2023,7,,CHI,IND,1.0,1.0,10.0,6.0,,2.0,,,7.0,1.0,157.0,15.0
2023-06-23-IND-MAD,2023-06-23,2023,9,,IND,MAD,,,1.0,1.0,,,,,1.0,,-2.0,8.0
2023-07-09-IND-MIN,2023-07-09,2023,11,,IND,MIN,,,7.0,4.0,,3.0,,,4.0,,91.0,38.0
2023-07-15-PIT-IND,2023-07-15,2023,12,,PIT,IND,,,11.0,10.0,,2.0,1.0,1.0,10.0,,78.0,19.0
2023-07-22-IND-PIT,2023-07-22,2023,13,,IND,PIT,,,3.0,2.0,,1.0,1.0,,2.0,,22.0,16.0
