game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,pulls,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-05-13-IND-CHI,2023-05-13,2023,3,,IND,CHI,,,12.0,12.0,,2.0,1.0,,12.0,,116.0,42.0
2023-05-27-CHI-MAD,2023-05-27,2023,5,,CHI,MAD,1.0,1.0,5.0,4.0,,,1.0,,4.0,,58.0,-1.0
2023-05-28-MIN-CHI,2023-05-28,2023,5,,MIN,CHI,,,,,,1.0,,,,,,
2023-06-03-CHI-MIN,2023-06-03,2023,6,,CHI,MIN,,1.0,4.0,4.0,,1.0,1.0,,4.0,,61.0,-9.0
2023-06-10-CHI-IND,2023-06-10,2023,7,,CHI,IND,1.0,1.0,13.0,9.0,1.0,3.0,1.0,1.0,10.0,1.0,145.0,41.0
2023-06-17-POR-CHI,2023-06-17,2023,8,,POR,CHI,1.0,1.0,16.0,11.0,2.0,3.0,,,13.0,2.0,225.0,-8.0
2023-06-23-DET-CHI,2023-06-23,2023,9,,DET,CHI,1.0,,8.0,10.0,,,,,10.0,,47.0,40.0
2023-07-07-CHI-PIT,2023-07-07,2023,11,,CHI,PIT,,,5.0,4.0,,2.0,,,4.0,,72.0,4.0
2023-07-08-PIT-CHI,2023-07-08,2023,11,,PIT,CHI,,1.0,,,,,1.0,,,,,
2023-07-21-MAD-CHI,2023-07-21,2023,13,,MAD,CHI,,1.0,18.0,15.0,,3.0,1.0,,15.0,,208.0,16.0
