game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-07-22-MTL-NY,2023-07-22,2023,13,,MTL,NY,,1.0,7.0,3.0,,4.0,4.0,1.0,103.0,2.0
2024-04-27-MTL-NY,2024-04-27,2024,1,,MTL,NY,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0
2024-05-04-NY-ATL,2024-05-04,2024,2,,NY,ATL,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0
2024-05-17-NY-BOS,2024-05-17,2024,4,,NY,BOS,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0
2024-05-18-NY-MTL,2024-05-18,2024,4,,NY,MTL,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0
2024-05-24-PHI-NY,2024-05-24,2024,5,,PHI,NY,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0
2024-05-31-BOS-NY,2024-05-31,2024,6,,BOS,NY,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0
2024-06-08-NY-DC,2024-06-08,2024,7,,NY,DC,0.0,0.0,,,0.0,0.0,,0.0,8.0,22.0
2024-06-15-NY-PHI,2024-06-15,2024,8,,NY,PHI,1.0,1.0,,,0.0,0.0,,0.0,78.0,26.0
2024-06-21-TOR-NY,2024-06-21,2024,9,,TOR,NY,0.0,0.0,,,0.0,0.0,,0.0,72.0,10.0
2024-06-29-SLC-NY,2024-06-29,2024,10,,SLC,NY,0.0,1.0,,,0.0,0.0,,1.0,9.0,39.0
2024-07-12-NY-MIN,2024-07-12,2024,12,,NY,MIN,1.0,0.0,,,0.0,1.0,,0.0,-14.0,208.0
2024-07-20-DC-NY,2024-07-20,2024,13,,DC,NY,2.0,0.0,,,0.0,0.0,,0.0,-5.0,115.0
2025-05-03-CAR-ATL,2025-05-03,2025,2,,CAR,ATL,0.0,0.0,,,0.0,0.0,,3.0,-27.0,103.0
2025-05-10-DC-CAR,2025-05-10,2025,3,,DC,CAR,2.0,0.0,,,0.0,0.0,,0.0,8.0,60.0
2025-05-17-CAR-ATL,2025-05-17,2025,4,,CAR,ATL,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0
2025-05-23-SD-CAR,2025-05-23,2025,5,,SD,CAR,0.0,0.0,,,0.0,0.0,,0.0,0.0,13.0
2025-05-31-CAR-PHI,2025-05-31,2025,6,,CAR,PHI,0.0,1.0,,,0.0,0.0,,0.0,2.0,23.0
2025-06-01-CAR-PIT,2025-06-01,2025,6,,CAR,PIT,2.0,0.0,,,0.0,0.0,,0.0,27.0,111.0
2025-06-07-ATL-CAR,2025-06-07,2025,7,,ATL,CAR,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0
2025-06-20-HTX-CAR,2025-06-20,2025,9,,HTX,CAR,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0
2025-06-28-ATX-CAR,2025-06-28,2025,10,,ATX,CAR,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0
2025-07-12-ATL-CAR,2025-07-12,2025,12,,ATL,CAR,0.0,1.0,,,0.0,0.0,,0.0,9.0,10.0
2025-07-18-CAR-ATX,2025-07-18,2025,13,,CAR,ATX,2.0,0.0,,,0.0,0.0,,1.0,10.0,69.0
2025-07-19-CAR-HTX,2025-07-19,2025,13,,CAR,HTX,1.0,0.0,,,0.0,0.0,,0.0,28.0,44.0
2026-04-24-CAR-SD,2026-04-24,2026,1,,CAR,SD,0.0,0.0,,,0.0,0.0,,0.0,40.0,37.0
2026-04-25-CAR-LV,2026-04-25,2026,1,,CAR,LV,2.0,3.0,,,0.0,1.0,,1.0,99.0,100.0
