game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-05-05-COL-SD,2023-05-05,2023,2,,COL,SD,1.0,1.0,4.0,3.0,1.0,,,,4.0,,49.0,-3.0
2023-05-06-COL-LA,2023-05-06,2023,2,,COL,LA,,,,,,1.0,,,,1.0,,
2023-05-20-LA-COL,2023-05-20,2023,4,,LA,COL,,1.0,1.0,1.0,,,1.0,,1.0,,5.0,15.0
2023-06-04-OAK-COL,2023-06-04,2023,6,,OAK,COL,1.0,,4.0,3.0,,1.0,,,3.0,,69.0,25.0
2023-06-09-SLC-COL,2023-06-09,2023,7,,SLC,COL,,,5.0,3.0,,,,,4.0,1.0,30.0,7.0
2023-06-16-COL-SLC,2023-06-16,2023,8,,COL,SLC,1.0,,5.0,4.0,,,,1.0,5.0,,30.0,4.0
2023-06-17-COL-OAK,2023-06-17,2023,8,,COL,OAK,,1.0,,,,,,,,1.0,,
2023-06-24-MIN-COL,2023-06-24,2023,9,,MIN,COL,,,6.0,6.0,,,,1.0,6.0,,47.0,68.0
2023-06-30-COL-POR,2023-06-30,2023,10,,COL,POR,,0.0,14.0,10.0,,,,1.0,12.0,,3.0,72.0
2023-07-01-COL-SEA,2023-07-01,2023,10,,COL,SEA,2.0,,,,,,,,,2.0,,
2023-07-14-NY-COL,2023-07-14,2023,12,,NY,COL,,,1.0,1.0,,,,,1.0,,-2.0,12.0
