game_id,date,season,week,league,away,home,2_pointer,3_pointer,4_pointer,assist,blockedShot,rebound,steal
2452442,,,1,,,,2.0,0.0,0.0,4.0,0.0,6.0,0.0
2660096,,,1,,,,3.0,0.0,0.0,1.0,1.0,5.0,0.0
2457578,,,2,,,,6.0,0.0,0.0,4.0,0.0,4.0,0.0
2559387,,,2,,,,3.0,1.0,0.0,0.0,0.0,1.0,0.0
2463130,,,3,,,,5.0,0.0,0.0,2.0,0.0,6.0,1.0
2559392,,,3,,,,8.0,2.0,0.0,3.0,1.0,5.0,0.0
2463414,,,4,,,,4.0,0.0,0.0,4.0,2.0,10.0,0.0
2559400,,,4,,,,8.0,0.0,0.0,1.0,1.0,8.0,1.0
2559408,,,5,,,,7.0,1.0,0.0,3.0,0.0,5.0,0.0
2559382,,,6,,,,7.0,0.0,0.0,9.0,0.0,9.0,0.0
2559418,,,6,,,,3.0,1.0,0.0,2.0,1.0,5.0,0.0
