game_id,date,season,week,league,away,home,field_goal_yards,missed
SYNTHETIC_XFL_2023_W8_VIPERS,,2023,8,XFL,,,23.0,1.0
SYNTHETIC_XFL_2023_W9_VIPERS,,2023,9,XFL,,,53.0,1.0
SYNTHETIC_XFL_2023_W10_VIPERS,,2023,10,XFL,,,53.0,0.0
