game_id,date,season,week,league,away,home,blocks,catches,completions,hockeyAssists,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-05-20-DC-TOR,2023-05-20,2023,4,,DC,TOR,1.0,14.0,14.0,1.0,15.0,1.0,115.0,73.0
