game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,pulls,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-04-29-MAD-PIT,2023-04-29,2023,1,,MAD,PIT,1.0,1.0,10.0,14.0,,1.0,2.0,,1.0,15.0,1.0,75.0,88.0
2023-05-20-MAD-IND,2023-05-20,2023,4,,MAD,IND,1.0,,25.0,23.0,,1.0,1.0,,1.0,25.0,1.0,62.0,141.0
2023-05-27-CHI-MAD,2023-05-27,2023,5,,CHI,MAD,1.0,1.0,18.0,21.0,,,1.0,,,23.0,2.0,90.0,75.0
2023-06-04-PIT-MAD,2023-06-04,2023,6,,PIT,MAD,1.0,,11.0,14.0,,,3.0,,,16.0,1.0,73.0,109.0
2023-06-10-MAD-MIN,2023-06-10,2023,7,,MAD,MIN,2.0,,11.0,14.0,,,1.0,,,16.0,2.0,49.0,104.0
2023-06-17-MIN-MAD,2023-06-17,2023,8,,MIN,MAD,2.0,,14.0,20.0,1.0,1.0,2.0,1.0,,20.0,,56.0,153.0
2023-06-23-IND-MAD,2023-06-23,2023,9,,IND,MAD,2.0,2.0,20.0,24.0,,2.0,3.0,1.0,3.0,25.0,,58.0,176.0
2023-07-01-MAD-IND,2023-07-01,2023,10,,MAD,IND,2.0,,21.0,23.0,,,,,,23.0,,3.0,87.0
2023-07-07-MIN-MAD,2023-07-07,2023,11,,MIN,MAD,0.0,,14.0,19.0,,,2.0,,,20.0,1.0,62.0,72.0
2023-07-08-MAD-DET,2023-07-08,2023,11,,MAD,DET,,,,,,0.0,,,,,,,
2023-07-21-MAD-CHI,2023-07-21,2023,13,,MAD,CHI,3.0,1.0,12.0,18.0,,,1.0,,,20.0,2.0,26.0,136.0
