game_id,date,season,week,league,away,home,2_pointer,3_pointer,4_pointer,assist,blockedShot,rebound,steal
2452442,,,1,,,,4.0,2.0,0.0,2.0,0.0,3.0,0.0
2559385,,,1,,,,5.0,2.0,0.0,1.0,0.0,4.0,1.0
2457575,,,2,,,,4.0,2.0,0.0,3.0,0.0,2.0,0.0
2559387,,,2,,,,2.0,1.0,0.0,6.0,0.0,2.0,1.0
2463131,,,3,,,,4.0,1.0,0.0,1.0,0.0,4.0,1.0
2559393,,,3,,,,4.0,3.0,0.0,0.0,0.0,3.0,0.0
2463417,,,4,,,,4.0,2.0,0.0,1.0,0.0,3.0,2.0
2559402,,,4,,,,0.0,0.0,0.0,1.0,0.0,3.0,0.0
2463418,,,5,,,,5.0,0.0,0.0,4.0,1.0,5.0,3.0
2559405,,,5,,,,5.0,1.0,0.0,5.0,0.0,5.0,0.0
2559424,,,6,,,,6.0,1.0,0.0,1.0,0.0,7.0,1.0
