game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions
SYNTHETIC_USFL_W2_TB,,,2,USFL,,,0.0,20.0,2.0
SYNTHETIC_USFL_W3_TB,,,3,USFL,,,0.0,10.0,1.0
SYNTHETIC_USFL_W4_TB,,,4,USFL,,,0.0,5.0,1.0
SYNTHETIC_USFL_W5_TB,,,5,USFL,,,0.0,12.0,2.0
SYNTHETIC_USFL_W6_TB,,,6,USFL,,,1.0,55.0,3.0
SYNTHETIC_USFL_W7_TB,,,7,USFL,,,0.0,15.0,1.0
SYNTHETIC_USFL_W9_TB,,,9,USFL,,,0.0,31.0,3.0
SYNTHETIC_USFL_W10_TB,,,10,USFL,,,1.0,26.0,3.0
