game_id,date,season,week,league,away,home,blocks,catches,completions,hockeyAssists,stalls,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-07-02-PHI-MTL,2023-07-02,2023,10,,PHI,MTL,1.0,11.0,11.0,1.0,1.0,12.0,1.0,73.0,-8.0
