game_id,date,season,week,league,away,home,assists,blocks,drops,goals,throwaways,yardsReceived,yardsThrown
2024-04-27-SD-SEA,2024-04-27,2024,1,,SD,SEA,4.0,0.0,1.0,1.0,4.0,381.0,157.0
2024-04-28-SD-POR,2024-04-28,2024,1,,SD,POR,6.0,0.0,0.0,2.0,2.0,189.0,245.0
2024-05-03-SLC-SD,2024-05-03,2024,2,,SLC,SD,1.0,1.0,0.0,0.0,1.0,140.0,56.0
2024-05-17-POR-SD,2024-05-17,2024,4,,POR,SD,2.0,1.0,0.0,3.0,0.0,73.0,126.0
2024-05-25-SD-SLC,2024-05-25,2024,5,,SD,SLC,1.0,0.0,0.0,3.0,0.0,223.0,134.0
2024-06-01-SEA-SD,2024-06-01,2024,6,,SEA,SD,5.0,2.0,0.0,0.0,0.0,190.0,179.0
2024-06-15-LA-SD,2024-06-15,2024,8,,LA,SD,5.0,1.0,2.0,2.0,1.0,219.0,262.0
2024-06-21-SD-COL,2024-06-21,2024,9,,SD,COL,3.0,0.0,0.0,1.0,2.0,431.0,260.0
2024-06-22-SD-OAK,2024-06-22,2024,9,,SD,OAK,4.0,1.0,0.0,1.0,5.0,265.0,339.0
2024-06-29-OAK-SD,2024-06-29,2024,10,,OAK,SD,3.0,0.0,0.0,1.0,1.0,281.0,200.0
2024-07-07-SD-LA,2024-07-07,2024,11,,SD,LA,7.0,0.0,0.0,3.0,1.0,339.0,377.0
2024-07-20-OAK-SD,2024-07-20,2024,13,,OAK,SD,5.0,1.0,0.0,2.0,2.0,328.0,267.0
