game_id,date,season,week,league,away,home,conversions,interceptions_lost,lost_fumbles,passing_tds,passing_yards,rushing_tds,rushing_yards
SYNTHETIC_UFL_2025_W5_SHOWBOATS,,2025,5,UFL,,,1.0,0.0,,1.0,235.0,0.0,11.0
SYNTHETIC_UFL_2025_W6_SHOWBOATS,,2025,6,UFL,,,1.0,1.0,1.0,1.0,207.0,1.0,16.0
SYNTHETIC_UFL_2025_W7_SHOWBOATS,,2025,7,UFL,,,,0.0,1.0,1.0,196.0,0.0,8.0
SYNTHETIC_UFL_2025_W9_SHOWBOATS,,2025,9,UFL,,,,1.0,,0.0,83.0,0.0,2.0
SYNTHETIC_UFL_2025_W10_SHOWBOATS,,2025,10,UFL,,,,2.0,,0.0,113.0,0.0,15.0
