game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards
SYNTHETIC_UFL_2024_W1_BRAHMAS,,2024,1,UFL,,,1.0,28.0,1.0,0.0,47.0
SYNTHETIC_UFL_2024_W2_BRAHMAS,,2024,2,UFL,,,0.0,3.0,2.0,0.0,6.0
SYNTHETIC_UFL_2024_W3_BRAHMAS,,2024,3,UFL,,,0.0,24.0,3.0,1.0,39.0
SYNTHETIC_UFL_2024_W8_BRAHMAS,,2024,8,UFL,,,2.0,118.0,3.0,0.0,18.0
SYNTHETIC_UFL_2024_W9_BRAHMAS,,2024,9,UFL,,,0.0,34.0,6.0,0.0,82.0
SYNTHETIC_UFL_2024_W11_BRAHMAS,,2024,11,UFL,,,0.0,4.0,1.0,1.0,115.0
SYNTHETIC_UFL_2024_W12_BRAHMAS,,2024,12,UFL,,,0.0,38.0,6.0,0.0,32.0
SYNTHETIC_UFL_2025_W1_BRAHMAS,,2025,1,UFL,,,0.0,6.0,2.0,0.0,32.0
SYNTHETIC_UFL_2025_W2_BRAHMAS,,2025,2,UFL,,,0.0,-2.0,1.0,0.0,55.0
SYNTHETIC_UFL_2025_W3_BRAHMAS,,2025,3,UFL,,,1.0,21.0,2.0,0.0,54.0
SYNTHETIC_UFL_2025_W4_BRAHMAS,,2025,4,UFL,,,0.0,14.0,3.0,0.0,55.0
SYNTHETIC_UFL_2025_W5_BRAHMAS,,2025,5,UFL,,,0.0,0.0,0.0,0.0,40.0
SYNTHETIC_UFL_2025_W6_BRAHMAS,,2025,6,UFL,,,,,,0.0,6.0
SYNTHETIC_UFL_2025_W10_BRAHMAS,,2025,10,UFL,,,,,,0.0,6.0
SYNTHETIC_UFL_2026_W1_BIRMINGHAMSTALLIONS,,2026,1,UFL,,,0.0,10.0,1.0,0.0,39.0
SYNTHETIC_UFL_2026_W2_BIRMINGHAMSTALLIONS,,2026,2,UFL,,,0.0,12.0,1.0,1.0,37.0
SYNTHETIC_UFL_2026_W3_BIRMINGHAMSTALLIONS,,2026,3,UFL,,,0.0,8.0,2.0,1.0,56.0
SYNTHETIC_UFL_2026_W4_BIRMINGHAMSTALLIONS,,2026,4,UFL,,,0.0,5.0,2.0,0.0,30.0
