game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,stalls,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-04-29-MAD-PIT,2023-04-29,2023,1,,MAD,PIT,4.0,1.0,46.0,48.0,,2.0,1.0,,,52.0,4.0,234.0,270.0
2023-05-20-MAD-IND,2023-05-20,2023,4,,MAD,IND,3.0,1.0,46.0,51.0,,1.0,1.0,1.0,,54.0,3.0,127.0,275.0
2023-05-27-CHI-MAD,2023-05-27,2023,5,,CHI,MAD,3.0,,39.0,49.0,,,2.0,1.0,,52.0,2.0,128.0,241.0
2023-06-04-PIT-MAD,2023-06-04,2023,6,,PIT,MAD,3.0,,25.0,36.0,1.0,1.0,2.0,,,37.0,1.0,139.0,307.0
2023-06-10-MAD-MIN,2023-06-10,2023,7,,MAD,MIN,2.0,1.0,29.0,35.0,1.0,1.0,1.0,1.0,,37.0,2.0,115.0,204.0
2023-06-17-MIN-MAD,2023-06-17,2023,8,,MIN,MAD,,,37.0,38.0,,1.0,1.0,,,44.0,6.0,180.0,164.0
2023-06-23-IND-MAD,2023-06-23,2023,9,,IND,MAD,3.0,,58.0,64.0,,1.0,1.0,,,66.0,2.0,157.0,278.0
2023-07-01-MAD-IND,2023-07-01,2023,10,,MAD,IND,2.0,,70.0,71.0,1.0,1.0,2.0,2.0,,73.0,,92.0,453.0
2023-07-07-MIN-MAD,2023-07-07,2023,11,,MIN,MAD,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0
2023-07-21-MAD-CHI,2023-07-21,2023,13,,MAD,CHI,3.0,1.0,28.0,30.0,,,,1.0,1.0,33.0,3.0,130.0,198.0
