game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,stalls,throwAttempts,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_W2_FLYERS,,,2,AUDL,,,0.0,0.0,,,0.0,0.0,,,,,0.0,10.0,25.0
SYNTHETIC_AUDL_W3_FLYERS,,,3,AUDL,,,1.0,1.0,,,0.0,0.0,,,,,1.0,37.0,22.0
2022-06-17-CAR-ATL,2022-06-17,2022,4,,CAR,ATL,0.0,1.0,,,0.0,1.0,,,,,0.0,7.0,14.0
2022-06-25-CAR-TB,2022-06-25,2022,5,,CAR,TB,1.0,0.0,,,0.0,0.0,,,,,0.0,24.0,78.0
2022-07-02-ATL-CAR,2022-07-02,2022,6,,ATL,CAR,2.0,0.0,,,0.0,0.0,,,,,0.0,52.0,90.0
2022-07-09-TB-CAR,2022-07-09,2022,7,,TB,CAR,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
2022-07-16-CAR-PIT,2022-07-16,2022,8,,CAR,PIT,0.0,0.0,,,0.0,0.0,,,,,0.0,40.0,59.0
2023-04-29-DC-CAR,2023-04-29,2023,1,,DC,CAR,1.0,,15.0,13.0,,2.0,1.0,,,14.0,1.0,187.0,109.0
2023-05-05-CAR-ATL,2023-05-05,2023,2,,CAR,ATL,1.0,,26.0,21.0,,4.0,3.0,,1.0,22.0,1.0,360.0,5.0
2023-05-13-ATX-CAR,2023-05-13,2023,3,,ATX,CAR,,1.0,8.0,8.0,,1.0,2.0,,,9.0,1.0,46.0,10.0
2023-05-21-ATL-CAR,2023-05-21,2023,4,,ATL,CAR,,2.0,7.0,8.0,,,,,,8.0,,2.0,-11.0
2023-06-02-CAR-DC,2023-06-02,2023,6,,CAR,DC,,1.0,7.0,5.0,,,,,,5.0,,46.0,-6.0
2023-06-03-CAR-PHI,2023-06-03,2023,6,,CAR,PHI,,,,,,2.0,1.0,,,,,,
2023-06-09-CAR-DAL,2023-06-09,2023,7,,CAR,DAL,1.0,1.0,17.0,16.0,,4.0,3.0,,,18.0,,80.0,132.0
2023-06-10-CAR-ATX,2023-06-10,2023,7,,CAR,ATX,,,,,1.0,,,1.0,,,2.0,,
2023-07-15-ATL-CAR,2023-07-15,2023,12,,ATL,CAR,1.0,,14.0,15.0,,,2.0,,,17.0,2.0,-31.0,120.0
2023-07-22-CAR-ATL,2023-07-22,2023,13,,CAR,ATL,0.0,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0
2024-04-27-ATL-CAR,2024-04-27,2024,1,,ATL,CAR,0.0,0.0,,,0.0,0.0,,,,,0.0,4.0,96.0
2024-05-11-ATL-CAR,2024-05-11,2024,3,,ATL,CAR,1.0,0.0,,,0.0,0.0,,,,,0.0,76.0,35.0
2024-05-31-CAR-ATX,2024-05-31,2024,6,,CAR,ATX,1.0,0.0,,,0.0,0.0,,,,,0.0,41.0,10.0
2024-06-01-CAR-DAL,2024-06-01,2024,6,,CAR,DAL,1.0,0.0,,,0.0,1.0,,,,,0.0,-6.0,30.0
2024-06-08-ATX-CAR,2024-06-08,2024,7,,ATX,CAR,0.0,0.0,,,0.0,0.0,,,,,0.0,8.0,16.0
2024-06-15-HTX-CAR,2024-06-15,2024,8,,HTX,CAR,0.0,1.0,,,1.0,1.0,,,,,2.0,55.0,27.0
2024-06-22-CAR-ATL,2024-06-22,2024,9,,CAR,ATL,0.0,0.0,,,0.0,0.0,,,,,1.0,-11.0,55.0
2024-06-28-CAR-DC,2024-06-28,2024,10,,CAR,DC,0.0,0.0,,,0.0,0.0,,,,,0.0,17.0,1.0
2024-06-29-CAR-PIT,2024-06-29,2024,10,,CAR,PIT,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
