game_id,date,season,week,league,away,home,catches,completions,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-06-16-MTL-DC,2023-06-16,2023,8,,MTL,DC,8.0,6.0,8.0,2.0,64.0,-1.0
