game_id,date,season,week,league,away,home,catches,completions,drops,throwAttempts,yardsReceived,yardsThrown
2023-06-24-DC-BOS,2023-06-24,2023,9,,DC,BOS,1.0,1.0,1.0,1.0,11.0,10.0
