game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions
SYNTHETIC_CFL_2025_W1_OTT,,2025,1,CFL,,,0.0,41.0,4.0
SYNTHETIC_CFL_2025_W2_OTT,,2025,2,CFL,,,0.0,23.0,2.0
SYNTHETIC_CFL_2025_W3_OTT,,2025,3,CFL,,,0.0,29.0,2.0
SYNTHETIC_CFL_2025_W4_OTT,,2025,4,CFL,,,0.0,3.0,1.0
SYNTHETIC_CFL_2025_W5_OTT,,2025,5,CFL,,,0.0,47.0,4.0
SYNTHETIC_CFL_2025_W6_OTT,,2025,6,CFL,,,1.0,33.0,3.0
SYNTHETIC_CFL_2025_W7_OTT,,2025,7,CFL,,,0.0,12.0,1.0
SYNTHETIC_CFL_2025_W9_OTT,,2025,9,CFL,,,0.0,8.0,2.0
SYNTHETIC_CFL_2025_W10_OTT,,2025,10,CFL,,,0.0,30.0,2.0
SYNTHETIC_CFL_2025_W11_OTT,,2025,11,CFL,,,0.0,44.0,3.0
SYNTHETIC_CFL_2025_W12_OTT,,2025,12,CFL,,,0.0,68.0,5.0
SYNTHETIC_CFL_2025_W14_OTT,,2025,14,CFL,,,0.0,20.0,2.0
SYNTHETIC_CFL_2025_W15_OTT,,2025,15,CFL,,,0.0,21.0,2.0
SYNTHETIC_CFL_2025_W16_OTT,,2025,16,CFL,,,,31.0,3.0
SYNTHETIC_CFL_2025_W18_OTT,,2025,18,CFL,,,0.0,11.0,2.0
SYNTHETIC_CFL_2025_W19_OTT,,2025,19,CFL,,,0.0,22.0,4.0
SYNTHETIC_CFL_2025_W20_OTT,,2025,20,CFL,,,1.0,30.0,3.0
SYNTHETIC_CFL_2025_W21_OTT,,2025,21,CFL,,,0.0,9.0,1.0
