game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-04-29-ATX-HTX,2023-04-29,2023,1,,ATX,HTX,,1.0,3.0,5.0,,,,5.0,,-2.0,42.0
2023-05-06-DAL-ATX,2023-05-06,2023,2,,DAL,ATX,,,4.0,2.0,,3.0,,2.0,,51.0,20.0
2023-05-12-ATX-ATL,2023-05-12,2023,3,,ATX,ATL,,,1.0,1.0,,,1.0,1.0,,14.0,2.0
2023-05-20-SD-ATX,2023-05-20,2023,4,,SD,ATX,,1.0,3.0,4.0,,,1.0,4.0,,80.0,11.0
2023-05-28-ATX-DAL,2023-05-28,2023,5,,ATX,DAL,,1.0,5.0,5.0,,2.0,1.0,5.0,,126.0,28.0
2023-06-02-HTX-ATX,2023-06-02,2023,6,,HTX,ATX,,,1.0,4.0,,,,4.0,,15.0,12.0
2023-06-10-CAR-ATX,2023-06-10,2023,7,,CAR,ATX,,2.0,3.0,4.0,,,1.0,4.0,,8.0,42.0
2023-06-17-ATX-HTX,2023-06-17,2023,8,,ATX,HTX,,2.0,3.0,3.0,,,,4.0,1.0,27.0,15.0
2023-07-01-DAL-ATX,2023-07-01,2023,10,,DAL,ATX,2.0,2.0,6.0,7.0,1.0,,1.0,7.0,,86.0,64.0
2023-07-07-HTX-ATX,2023-07-07,2023,11,,HTX,ATX,,,4.0,3.0,,2.0,,3.0,,45.0,27.0
2023-07-08-ATX-DAL,2023-07-08,2023,11,,ATX,DAL,,,,,,,2.0,,,,
