game_id,date,season,week,league,away,home,blocks,catches,completions,goals,hockeyAssists,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-07-07-POR-SLC,2023-07-07,2023,11,,POR,SLC,1.0,14.0,14.0,1.0,1.0,15.0,1.0,88.0,41.0
